function,case,real,group,tc,av,bp,pass,cycles_last_gate,cycles_done,first_source_to_last_gate,words,bytes,source_words,U_words,V_words,A_words,tau_words,config_words,U_updates,V_updates,A_updates,A_scalar_mac,U_cache_reads,zero_source_words,Z_writes,scratch_writes,req_stall,out_stall,phase0,phase1,phase2,phase3,phase4,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52,state53,state54,state55,state56,state57,state58,state59,state60,state61,state62,state63
ordinary_r32,capture1_group12799,1,12799,0,1,1,0,123970,123971,123704,2379,38064,288,1332,384,13,360,2,15428,15360,544,4350,2664,198,15588,160,801,13,104,69095,52252,2465,55,1,3180,7131,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,544,160,360,360,480,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,1,0,0,0,123308,123309,123078,2379,38064,288,1332,384,13,360,2,15428,15336,1632,13056,2664,198,15588,480,0,0,68,65310,49057,8832,42,1,2379,2379,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15336,480,1,0,480,4800,1632,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,1,0,1,0,128981,128982,128715,2379,38064,288,1332,384,13,360,2,15428,15336,1632,13056,2664,198,15588,480,820,15,104,69095,49991,9735,57,1,3199,7217,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15336,480,1,0,480,4800,1632,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,1,1,0,0,118404,118405,118174,2379,38064,288,1332,384,13,360,2,15428,15360,544,4350,2664,198,15588,160,0,0,68,65310,50520,2465,42,1,2379,2379,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,544,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,1,1,1,0,123970,123971,123704,2379,38064,288,1332,384,13,360,2,15428,15360,544,4350,2664,198,15588,160,801,13,104,69095,52252,2465,55,1,3180,7131,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,544,160,360,360,480,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,0,0,0,0,58172,58173,57942,1223,19568,288,176,384,13,360,2,1616,6132,1008,8064,352,776,1776,480,0,0,68,10002,39853,8208,42,1,1223,1223,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,6132,480,1,0,480,4800,1008,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,0,0,1,0,61093,61094,60827,1223,19568,288,176,384,13,360,2,1616,6132,1008,8064,352,776,1776,480,439,15,104,11117,40769,9047,57,1,1662,3690,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,6132,480,1,0,480,4800,1008,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,0,1,0,0,62888,62889,62658,1223,19568,288,176,384,13,360,2,1616,15360,336,2678,352,776,1776,160,0,0,68,10002,50520,2257,42,1,1223,1223,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,0,1,1,0,65777,65778,65511,1223,19568,288,176,384,13,360,2,1616,15360,336,2678,352,776,1776,160,417,15,104,11117,52243,2257,57,1,1640,3680,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,1,0,0,0,58172,58173,57942,1223,19568,288,176,384,13,360,2,1616,6132,1008,8064,352,776,1776,480,0,0,68,10002,39853,8208,42,1,1223,1223,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,6132,480,1,0,480,4800,1008,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,1,0,1,0,61093,61094,60827,1223,19568,288,176,384,13,360,2,1616,6132,1008,8064,352,776,1776,480,439,15,104,11117,40769,9047,57,1,1662,3690,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,6132,480,1,0,480,4800,1008,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,1,1,0,0,62888,62889,62658,1223,19568,288,176,384,13,360,2,1616,15360,336,2678,352,776,1776,160,0,0,68,10002,50520,2257,42,1,1223,1223,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group13104,1,13104,1,1,1,0,65777,65778,65511,1223,19568,288,176,384,13,360,2,1616,15360,336,2678,352,776,1776,160,417,15,104,11117,52243,2257,57,1,1640,3680,1,1,1,1,13,13,8,160,1153,288,1216,880,176,1968,1616,1616,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
