function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train16,1,3,0,0,4,55686,55688,55614,24,34146,21516,3176,3436,13616,12405,198480,12,672,3508,4161,3374,1588,2464,13497,134970,9280,3408,1920,1280,0,0,1,12,12,32,32194,1920,4,4456,17056,1,4,1,2176
adapt_response_class,train16,1,3,1,0,4,67028,67031,66887,52,42154,24822,5973,3475,14086,12404,198464,12,672,3508,4160,3375,1588,2464,13497,134970,9280,3408,1920,1280,4171,470,1,16,36,32,40202,1920,4,7253,17565,2,4,1,2176
adapt_response_class,train17,1,1,0,0,4,65184,65186,65096,24,41856,23304,3176,3724,15116,9152,146432,12,960,4096,0,3712,1588,2496,20480,204800,10760,3696,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,18844,1,4,0,2048
adapt_response_class,train17,1,1,1,0,4,71263,71265,71099,52,44598,26613,5954,3744,15627,9152,146432,12,960,4096,0,3712,1588,2496,20480,204800,10760,3696,1920,1280,2893,511,1,16,36,32,42646,1920,4,7234,19375,1,4,0,2048
adapt_response_class,train17,1,2,0,0,4,62506,62508,62434,24,39178,23304,3176,3724,15116,12895,206320,12,672,3664,4463,4085,1588,2496,18320,183200,10760,3696,1920,1280,0,0,1,12,12,32,37226,1920,4,4456,18844,1,4,0,1832
adapt_response_class,train17,1,2,1,0,4,74013,74015,73873,52,47362,26599,5951,3740,15620,12893,206288,12,672,3664,4461,4084,1588,2496,18320,183200,10760,3696,1920,1280,3987,504,1,16,36,32,45410,1920,4,7231,19364,1,4,0,1832
adapt_response_class,train17,1,2,0,0,4,58732,58734,58660,24,35404,23304,3176,3724,15116,12809,204944,12,672,3720,4321,3448,1588,2496,13760,137600,10760,3696,1920,1280,0,0,1,12,12,32,33452,1920,4,4456,18844,1,4,1,2326
adapt_response_class,train17,1,2,1,0,4,70273,70275,70133,52,43599,26622,5959,3744,15631,12809,204944,12,672,3720,4321,3449,1588,2496,13760,137600,10760,3696,1920,1280,4022,515,1,16,36,32,41647,1920,4,7239,19379,1,4,1,2326
adapt_response_class,train17,1,3,0,0,4,61831,61833,61759,24,38503,23304,3176,3724,15116,12825,205200,12,672,3594,4463,4079,1588,2496,17970,179700,10760,3696,1920,1280,0,0,1,12,12,32,36551,1920,4,4456,18844,1,4,0,1797
adapt_response_class,train17,1,3,1,0,4,73287,73289,73146,52,46628,26607,5952,3744,15623,12825,205200,12,672,3594,4463,4083,1588,2496,17970,179700,10760,3696,1920,1280,4067,507,1,16,36,32,44676,1920,4,7232,19371,1,4,0,1797
