file,valid_pixels,dense_q16_AEE,block_magnitude25_AEE,cin_fullcost25_AEE
zurich_city_11_b_0351.npy,67595,0.9797287729357735,1.0934580872304664,1.0760811238675632
zurich_city_11_b_0361.npy,83916,0.7795906691826326,0.8073450450002525,0.9073874274179791
zurich_city_11_b_0371.npy,95835,0.8279286769232385,0.8218345423484306,0.7993193767967367
zurich_city_11_b_0381.npy,85734,0.770462715261921,0.844144796773527,0.8266973921621334
zurich_city_11_b_0391.npy,82364,0.8351260803259302,0.8872821018831059,0.869222376115397
zurich_city_11_b_0401.npy,75201,0.8581441651041046,0.9357624144707727,0.9428359424981951
zurich_city_11_b_0411.npy,83615,0.7030866221520486,0.7668777372386237,0.7638213753826257
zurich_city_11_b_0421.npy,67491,0.8360792527542829,0.8606767897028366,1.0473847128146425
zurich_city_11_b_0431.npy,61910,1.2152631382469494,1.2585161660533586,1.3188919363303904
zurich_city_11_b_0441.npy,85681,0.6559454212534637,0.6630744002357667,0.7219429098032597
zurich_city_11_b_0451.npy,88633,0.6909648165877986,0.6815683521327515,0.7232458469630778
zurich_city_11_b_0461.npy,90814,0.6660321760648378,0.6909300561707492,0.7699834870581
zurich_city_11_b_0471.npy,86407,0.6933647239811361,0.7052706433395581,0.7456153252589187
zurich_city_11_b_0481.npy,80693,0.754459953819104,0.7328258189441534,0.7003176384912393
zurich_city_11_b_0491.npy,74731,0.935484022311285,0.9786134338179554,1.0230672999482788
zurich_city_11_b_0501.npy,76443,1.0556778871988253,1.119970203715111,1.1188876288468699
zurich_city_11_b_0511.npy,64823,1.0709126818405794,1.0776690341341297,1.136498030932609
zurich_city_11_b_0521.npy,67980,1.0721574826632843,0.9716792171405478,0.9706079161602023
zurich_city_11_b_0531.npy,77368,0.8523335122280308,0.8820129297019641,0.8963652486476177
zurich_city_11_b_0541.npy,76166,0.7556344943330998,0.791898752098303,0.8525380381437065
zurich_city_11_b_0551.npy,79205,0.8460268830094798,0.8796593183687069,0.9247821571522763
zurich_city_11_b_0561.npy,79376,0.8616261144094498,0.8762530388985031,0.8759390834887097
zurich_city_11_b_0571.npy,77168,0.7804771735306482,0.8298011449869438,0.8063718603617207
zurich_city_11_b_0581.npy,85923,0.73073506376457,0.6959636423295374,0.7909733901671692
zurich_city_11_b_0591.npy,81023,0.7149262594328438,0.7825077735054888,0.7688709826327286
zurich_city_11_b_0601.npy,74025,0.7509579825459934,0.7102176833213821,0.7623532236145815
zurich_city_11_b_0611.npy,73882,0.9239078890162046,0.9933756795063613,0.9675647097623844
zurich_city_11_b_0621.npy,79319,0.8843641406088585,0.9288858319841355,1.0344753222956304
zurich_city_11_b_0631.npy,85384,0.9505655680945166,0.8185628529842245,0.8807339196923389
zurich_city_11_b_0641.npy,79326,0.8499929519332587,0.8307561126477047,0.9986482045877763
zurich_city_11_b_0651.npy,75572,0.7451459302811712,0.8706820057142085,0.897807201770493
