case	real	time	intersection	reduce	stress	cycles_through_done_handshake	last_gate	source_reads	w_reads	w_zero	packets	events	commits	source_req_wait	w_req_wait	w_response_wait	output_wait	barrier_wait	psn_issues	nr_peak	w_pending_peak	w_accept_peak	source_accept_peak	first_tile0	first_tile1	w_metadata_reads	w_value_reads	compare_active_PE_beats	weight_pointer_advances_without_value	nrv_skips	nnz_tile0	nnz_tile1	image_bytes_tile0	image_bytes_tile1	frontend_load_beats	configuration_beats
boundary_334_333_packed_class	0	0	1	0	0	6254	6247	288	7484	0	536	8528	2144	0	0	0	0	16	2080	1	4	4	4	0	4	5352	2132	9364	536	324	334	333	1004	1001	0	85
boundary_334_333_packed_class	0	0	1	0	1	18883	18876	288	7484	0	536	8528	2144	42	2430	0	2	16	2080	1	4	3	4	0	4	5352	2132	13977	536	324	334	333	1004	1001	0	85
boundary_334_333_packed_class	0	0	1	1	0	6246	6239	288	7484	0	536	8528	2144	0	0	0	0	0	2080	1	4	4	4	0	0	5352	2132	9364	536	324	334	333	1004	1001	0	85
boundary_334_333_packed_class	0	0	1	1	1	18882	18875	288	7484	0	536	8528	2144	42	2430	0	33	0	2080	1	4	3	4	0	0	5352	2132	13977	536	324	334	333	1004	1001	0	85
boundary_334_333_packed_class	0	0	2	0	0	2305	2298	288	2228	0	536	8528	2144	0	0	0	0	16	2080	2	4	4	4	0	4	96	2132	0	0	324	334	333	382	381	72	85
boundary_334_333_packed_class	0	0	2	0	1	6000	5993	288	2228	0	536	8528	2144	38	714	0	27	16	2080	2	4	4	4	0	4	96	2132	0	0	324	334	333	382	381	235	85
boundary_334_333_packed_class	0	0	2	1	0	2297	2290	288	2228	0	536	8528	2144	0	0	0	0	0	2080	1	4	4	4	0	0	96	2132	0	0	324	334	333	382	381	72	85
boundary_334_333_packed_class	0	0	2	1	1	5983	5976	288	2228	0	536	8528	2144	38	714	0	19	0	2080	1	4	4	4	0	0	96	2132	0	0	324	334	333	382	381	235	85
boundary_334_333_packed_class	0	0	3	0	0	2413	2406	288	2344	160	536	8528	2144	0	0	0	0	16	2080	2	4	4	4	0	4	52	2292	0	0	164	334	333	386	383	75	85
boundary_334_333_packed_class	0	0	3	0	1	6496	6489	288	2344	160	536	8528	2144	48	780	0	14	16	2080	2	4	3	4	0	4	52	2292	0	0	164	334	333	386	383	123	85
boundary_334_333_packed_class	0	0	3	1	0	2405	2398	288	2344	160	536	8528	2144	0	0	0	0	0	2080	1	4	4	4	0	0	52	2292	0	0	164	334	333	386	383	75	85
boundary_334_333_packed_class	0	0	3	1	1	6494	6487	288	2344	160	536	8528	2144	48	780	0	25	0	2080	1	4	3	4	0	0	52	2292	0	0	164	334	333	386	383	123	85
boundary_334_333_packed_time	0	1	0	0	0	3691	3684	288	2456	324	536	25584	6432	0	0	5880	0	48	1056	2	4	4	4	0	4	0	2456	0	0	0	334	333	384	384	0	53
boundary_334_333_packed_time	0	1	0	0	1	6269	6262	288	2456	324	536	25584	6432	49	788	0	2	48	1056	2	4	4	4	0	4	0	2456	0	0	0	334	333	384	384	0	53
boundary_334_333_packed_time	0	1	0	1	0	2197	2190	288	2456	324	536	25584	6432	0	0	0	0	0	1056	2	4	4	4	0	0	0	2456	0	0	0	334	333	384	384	0	53
boundary_334_333_packed_time	0	1	0	1	1	6248	6241	288	2456	324	536	25584	6432	49	788	0	12	0	1056	2	4	4	4	0	0	0	2456	0	0	0	334	333	384	384	0	53
boundary_334_333_packed_time	0	1	1	0	0	6134	6127	288	7484	0	536	25584	6432	0	0	0	0	48	1056	2	4	4	4	0	4	5352	2132	9364	536	324	334	333	1004	1001	0	53
boundary_334_333_packed_time	0	1	1	0	1	18787	18780	288	7484	0	536	25584	6432	36	2503	0	5	48	1056	1	4	4	4	0	4	5352	2132	13694	536	324	334	333	1004	1001	0	53
boundary_334_333_packed_time	0	1	1	1	0	6110	6103	288	7484	0	536	25584	6432	0	0	0	0	0	1056	1	4	4	4	0	0	5352	2132	9364	536	324	334	333	1004	1001	0	53
boundary_334_333_packed_time	0	1	1	1	1	18759	18752	288	7484	0	536	25584	6432	36	2503	0	5	0	1056	1	4	4	4	0	0	5352	2132	13694	536	324	334	333	1004	1001	0	53
boundary_334_333_packed_time	0	1	2	0	0	3655	3648	288	2228	0	536	25584	6432	0	0	5880	0	48	1056	2	4	4	4	0	4	96	2132	0	0	324	334	333	382	381	72	53
boundary_334_333_packed_time	0	1	2	0	1	5869	5862	288	2228	0	536	25584	6432	39	747	0	12	48	1056	2	4	4	4	0	4	96	2132	0	0	324	334	333	382	381	241	53
boundary_334_333_packed_time	0	1	2	1	0	2161	2154	288	2228	0	536	25584	6432	0	0	0	0	0	1056	2	4	4	4	0	0	96	2132	0	0	324	334	333	382	381	72	53
boundary_334_333_packed_time	0	1	2	1	1	5852	5845	288	2228	0	536	25584	6432	39	747	0	16	0	1056	2	4	4	4	0	0	96	2132	0	0	324	334	333	382	381	241	53
boundary_334_333_packed_time	0	1	3	0	0	3763	3756	288	2344	160	536	25584	6432	0	0	5880	0	48	1056	2	4	4	4	0	4	52	2292	0	0	164	334	333	386	383	75	53
boundary_334_333_packed_time	0	1	3	0	1	6097	6090	288	2344	160	536	25584	6432	42	763	0	14	48	1056	2	4	3	4	0	4	52	2292	0	0	164	334	333	386	383	251	53
boundary_334_333_packed_time	0	1	3	1	0	2269	2262	288	2344	160	536	25584	6432	0	0	0	0	0	1056	2	4	4	4	0	0	52	2292	0	0	164	334	333	386	383	75	53
boundary_334_333_packed_time	0	1	3	1	1	6068	6061	288	2344	160	536	25584	6432	42	763	0	9	0	1056	2	4	3	4	0	0	52	2292	0	0	164	334	333	386	383	251	53
