layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,10798296,48114000,0.22443147524629006,126859215.54171856,28471200.892614983,10798296,1.0798296,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,142422054,1539648000,0.09250299678887641,4059494897.334994,375515443.4526391,142422054,14.242205400000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,38431850,1539648000,0.024961452228041733,4059494897.334994,101330887.94980663,38431850,3.8431849999999996,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,384235286,1368576000,0.28075553421950994,3608439908.7422166,1013089474.2779207,384235286,345.8117574,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,375507588,5474304000,0.06859458079054433,14433759634.968866,990077691.3921695,375507588,337.9568292,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,86814733,1026432000,0.08457913724435716,2706329931.556662,228899050.70964265,86814733,78.1332597,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,4231312,32076000,0.1319152013966829,84572810.36114569,11156439.311474003,4231312,0.42313120000000004,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,35154616,1026432000,0.03424933751091158,2706329931.556662,92690007.24176636,35154616,3.5154616,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,100061363,1026432000,0.0974846487638733,2706329931.556662,263825622.8169585,100061363,10.006136300000001,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,92034680,684288000,0.1344969954171343,1804219954.3711083,242662162.93455324,92034680,82.831212,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,267272975,2737152000,0.09764637659874205,7216879817.484433,704702164.5259458,267272975,240.5456775,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,128539251,1026432000,0.12522919297138047,2706329931.556662,338911513.2431321,128539251,115.6853259,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,12195464,32076000,0.3802052625015588,84572810.36114569,32155027.56385395,12195464,1.2195464,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,58094299,1026432000,0.05659829292149894,2706329931.556662,153173654.20846415,58094299,5.8094299000000005,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,41408689,1026432000,0.040342359747162986,2706329931.556662,109179735.69337384,41408689,4.1408689,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,123652985,684288000,0.18070313230686494,1804219954.3711083,326028197.12540823,123652985,111.2876865,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,167770409,2737152000,0.06129378602284418,7216879817.484433,442349887.2854736,167770409,150.9933681,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,2940453898,43794432000,0.06714218597469195,115470077079.75093,7752913389.800651,2940453898,2646.4085082,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,2549793590,21897216000,0.11644373376049266,57735038539.875465,6722883456.389042,2549793590,2294.814231,mac
