function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train8,1,3,0,0,4,58036,58038,57964,24,34992,23020,3176,3728,14828,13487,215792,12,672,3698,4989,4388,1588,2528,13718,137180,10440,3700,1920,1280,0,0,1,12,12,32,33040,1920,4,4456,18560,1,4,1,2307
adapt_response_class,train8,1,3,1,0,4,69316,69319,69175,52,42907,26357,5968,3762,15339,13480,215680,12,672,3698,4982,4385,1588,2528,13718,137180,10440,3700,1920,1280,4531,511,1,16,36,32,40955,1920,4,7248,19105,2,4,1,2307
adapt_response_class,train9,1,1,0,0,4,64500,64502,64412,24,41856,22620,3176,3396,14760,9120,145920,12,960,4096,0,3712,1588,2464,20480,204800,10400,3368,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,18160,1,4,0,2048
adapt_response_class,train9,1,1,1,0,4,70658,70660,70494,52,44598,26008,5960,3425,15335,9120,145920,12,960,4096,0,3712,1588,2464,20480,204800,10400,3368,1920,1280,2997,575,1,16,36,32,42646,1920,4,7240,18764,1,4,0,2048
adapt_response_class,train9,1,2,0,0,4,61484,61486,61412,24,38840,22620,3176,3396,14760,12924,206784,12,672,3626,4562,4145,1588,2464,18130,181300,10400,3368,1920,1280,0,0,1,12,12,32,36888,1920,4,4456,18160,1,4,0,1813
adapt_response_class,train9,1,2,1,0,4,73045,73047,72905,52,46983,26010,5965,3425,15332,12924,206784,12,672,3626,4562,4145,1588,2464,18130,181300,10400,3368,1920,1280,4117,572,1,16,36,32,45031,1920,4,7245,18761,1,4,0,1813
adapt_response_class,train9,1,2,0,0,4,57631,57633,57559,24,34987,22620,3176,3396,14760,13394,214304,12,672,3692,4966,4348,1588,2464,13727,137270,10400,3368,1920,1280,0,0,1,12,12,32,33035,1920,4,4456,18160,1,4,1,2335
adapt_response_class,train9,1,2,1,0,4,68931,68933,68791,52,42875,26004,5957,3423,15336,13383,214128,12,672,3692,4955,4344,1588,2464,13727,137270,10400,3368,1920,1280,4402,576,1,16,36,32,40923,1920,4,7237,18763,1,4,1,2335
adapt_response_class,train9,1,3,0,0,4,60848,60850,60776,24,38204,22620,3176,3396,14760,12869,205904,12,672,3562,4571,4150,1588,2464,17810,178100,10400,3368,1920,1280,0,0,1,12,12,32,36252,1920,4,4456,18160,1,4,0,1781
adapt_response_class,train9,1,3,1,0,4,72429,72431,72288,52,46349,26028,5975,3423,15342,12869,205904,12,672,3562,4571,4151,1588,2464,17810,178100,10400,3368,1920,1280,4207,582,1,16,36,32,44397,1920,4,7255,18769,1,4,0,1781
adapt_response_class,train9,1,3,0,0,4,57408,57410,57336,24,34764,22620,3176,3396,14760,13278,212448,12,672,3628,4914,4313,1588,2464,13614,136140,10400,3368,1920,1280,0,0,1,12,12,32,32812,1920,4,4456,18160,1,4,1,2285
adapt_response_class,train9,1,3,1,0,4,68634,68636,68493,52,42559,26023,5967,3425,15343,13270,212320,12,672,3628,4906,4313,1588,2464,13614,136140,10400,3368,1920,1280,4387,583,1,16,36,32,40607,1920,4,7247,18772,1,4,1,2285
adapt_response_class,train10,1,1,0,0,4,63676,63678,63588,24,41856,21796,3176,3400,13932,9152,146432,12,960,4096,0,3712,1588,2496,20480,204800,9600,3372,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,17336,1,4,0,2048
adapt_response_class,train10,1,1,1,0,4,69766,69768,69602,52,44598,25116,5944,3440,14444,9152,146432,12,960,4096,0,3712,1588,2496,20480,204800,9600,3372,1920,1280,2949,512,1,16,36,32,42646,1920,4,7224,17888,1,4,0,2048
