case	kind	held	mode	lazy	bp	cycles	configuration	mem_beats	w_beats	center_beats	pwp_beats	query	alu	fields	build	parent_reads	joins	negative_fields	pwp_rows	query_native_rows	mem_wait	out_wait
full_calibration_tile_4840_k16_43	2	0	6	0	1	154	40	3	2	1	0	16	6	6	0	0	0	0	0	8	0	5
full_calibration_tile_4840_k16_43	2	0	6	1	0	122	40	3	2	1	0	4	6	6	0	0	0	0	0	8	0	0
full_calibration_tile_4840_k16_43	2	0	6	1	1	142	40	3	2	1	0	4	6	6	0	0	0	0	0	8	0	11
full_calibration_tile_4840_k16_43	2	0	7	0	0	142	40	3	2	1	0	16	6	6	0	0	0	0	0	8	0	0
full_calibration_tile_4840_k16_43	2	0	7	0	1	154	40	3	2	1	0	16	6	6	0	0	0	0	0	8	0	5
full_calibration_tile_4840_k16_43	2	0	7	1	0	122	40	3	2	1	0	4	6	6	0	0	0	0	0	8	0	0
full_calibration_tile_4840_k16_43	2	0	7	1	1	142	40	3	2	1	0	4	6	6	0	0	0	0	0	8	0	11
full_held_tile_4016_k16_43	2	1	0	0	0	131	40	2	2	0	0	0	25	44	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_43	2	1	0	0	1	150	40	2	2	0	0	0	25	44	0	0	0	0	0	0	0	14
full_held_tile_4016_k16_43	2	1	0	1	0	131	40	2	2	0	0	0	25	44	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_43	2	1	0	1	1	150	40	2	2	0	0	0	25	44	0	0	0	0	0	0	0	14
full_held_tile_4016_k16_43	2	1	1	0	0	120	40	2	2	0	0	0	14	28	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_43	2	1	1	0	1	132	40	2	2	0	0	0	14	28	0	11	0	0	0	0	0	7
full_held_tile_4016_k16_43	2	1	1	1	0	120	40	2	2	0	0	0	14	28	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_43	2	1	1	1	1	132	40	2	2	0	0	0	14	28	0	11	0	0	0	0	0	7
full_held_tile_4016_k16_43	2	1	2	0	0	229	40	4	2	1	1	72	27	43	0	0	2	1	2	34	0	0
full_held_tile_4016_k16_43	2	1	2	0	1	249	40	4	2	1	1	72	27	43	0	0	2	1	2	34	0	10
full_held_tile_4016_k16_43	2	1	2	1	0	174	40	4	2	1	1	18	27	43	0	0	2	1	2	34	0	0
full_held_tile_4016_k16_43	2	1	2	1	1	216	40	4	2	1	1	18	27	43	0	0	2	1	2	34	0	31
full_held_tile_4016_k16_43	2	1	3	0	0	172	40	4	2	1	1	32	15	27	0	11	2	1	2	14	0	0
full_held_tile_4016_k16_43	2	1	3	0	1	188	40	4	2	1	1	32	15	27	0	11	2	1	2	14	0	6
full_held_tile_4016_k16_43	2	1	3	1	0	142	40	4	2	1	1	8	15	27	0	11	2	1	2	14	0	0
full_held_tile_4016_k16_43	2	1	3	1	1	175	40	4	2	1	1	8	15	27	0	11	2	1	2	14	0	22
full_held_tile_4016_k16_43	2	1	4	0	0	178	40	3	2	1	0	32	20	32	5	11	2	1	2	14	0	0
full_held_tile_4016_k16_43	2	1	4	0	1	194	40	3	2	1	0	32	20	32	5	11	2	1	2	14	0	9
full_held_tile_4016_k16_43	2	1	4	1	0	148	40	3	2	1	0	8	20	32	5	11	2	1	2	14	0	0
full_held_tile_4016_k16_43	2	1	4	1	1	175	40	3	2	1	0	8	20	32	5	11	2	1	2	14	0	18
full_held_tile_4016_k16_43	2	1	5	0	0	148	40	4	2	1	1	8	15	27	0	11	1	0	1	15	0	0
full_held_tile_4016_k16_43	2	1	5	0	1	172	40	4	2	1	1	8	15	27	0	11	1	0	1	15	0	15
full_held_tile_4016_k16_43	2	1	5	1	0	142	40	4	2	1	1	8	15	27	0	11	1	0	1	15	0	0
full_held_tile_4016_k16_43	2	1	5	1	1	164	40	4	2	1	1	8	15	27	0	11	1	0	1	15	0	11
full_held_tile_4016_k16_43	2	1	6	0	0	168	40	3	2	1	0	32	14	28	0	11	0	0	0	16	0	0
full_held_tile_4016_k16_43	2	1	6	0	1	187	40	3	2	1	0	32	14	28	0	11	0	0	0	16	0	12
full_held_tile_4016_k16_43	2	1	6	1	0	138	40	3	2	1	0	8	14	28	0	11	0	0	0	16	0	0
full_held_tile_4016_k16_43	2	1	6	1	1	164	40	3	2	1	0	8	14	28	0	11	0	0	0	16	0	17
full_held_tile_4016_k16_43	2	1	7	0	0	224	40	3	2	1	0	72	25	44	0	0	0	0	0	36	0	0
full_held_tile_4016_k16_43	2	1	7	0	1	242	40	3	2	1	0	72	25	44	0	0	0	0	0	36	0	11
full_held_tile_4016_k16_43	2	1	7	1	0	169	40	3	2	1	0	18	25	44	0	0	0	0	0	36	0	0
full_held_tile_4016_k16_43	2	1	7	1	1	205	40	3	2	1	0	18	25	44	0	0	0	0	0	36	0	27
full_calibration_tile_4840_k16_44	2	0	0	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	0	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	0	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	0	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	1	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	1	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	1	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	1	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	2	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	2	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_44	2	0	2	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	2	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	3	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	3	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_44	2	0	3	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	3	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	4	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	4	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_44	2	0	4	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	4	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	5	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	5	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_44	2	0	5	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	5	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	6	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	6	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_44	2	0	6	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	6	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_44	2	0	7	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	7	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_44	2	0	7	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_44	2	0	7	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_held_tile_4016_k16_44	2	1	0	0	0	135	40	2	2	0	0	0	29	48	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	0	0	1	154	40	2	2	0	0	0	29	48	0	0	0	0	0	0	0	14
full_held_tile_4016_k16_44	2	1	0	1	0	135	40	2	2	0	0	0	29	48	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	0	1	1	154	40	2	2	0	0	0	29	48	0	0	0	0	0	0	0	14
full_held_tile_4016_k16_44	2	1	1	0	0	119	40	2	2	0	0	0	13	25	0	14	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	1	0	1	128	40	2	2	0	0	0	13	25	0	14	0	0	0	0	0	4
full_held_tile_4016_k16_44	2	1	1	1	0	119	40	2	2	0	0	0	13	25	0	14	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	1	1	1	128	40	2	2	0	0	0	13	25	0	14	0	0	0	0	0	4
full_held_tile_4016_k16_44	2	1	2	0	0	237	40	3	2	1	0	80	29	48	0	0	0	0	0	40	0	0
full_held_tile_4016_k16_44	2	1	2	0	1	255	40	3	2	1	0	80	29	48	0	0	0	0	0	40	0	11
full_held_tile_4016_k16_44	2	1	2	1	0	147	40	3	2	1	0	0	29	48	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	2	1	1	174	40	3	2	1	0	0	29	48	0	0	0	0	0	0	0	18
full_held_tile_4016_k16_44	2	1	3	0	0	158	40	3	2	1	0	24	13	25	0	14	0	0	0	12	0	0
full_held_tile_4016_k16_44	2	1	3	0	1	175	40	3	2	1	0	24	13	25	0	14	0	0	0	12	0	10
full_held_tile_4016_k16_44	2	1	3	1	0	124	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	3	1	1	139	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	8
full_held_tile_4016_k16_44	2	1	4	0	0	158	40	3	2	1	0	24	13	25	0	14	0	0	0	12	0	0
full_held_tile_4016_k16_44	2	1	4	0	1	175	40	3	2	1	0	24	13	25	0	14	0	0	0	12	0	10
full_held_tile_4016_k16_44	2	1	4	1	0	124	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	4	1	1	139	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	8
full_held_tile_4016_k16_44	2	1	5	0	0	140	40	3	2	1	0	6	13	25	0	14	0	0	0	12	0	0
full_held_tile_4016_k16_44	2	1	5	0	1	163	40	3	2	1	0	6	13	25	0	14	0	0	0	12	0	16
full_held_tile_4016_k16_44	2	1	5	1	0	124	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	5	1	1	139	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	8
full_held_tile_4016_k16_44	2	1	6	0	0	158	40	3	2	1	0	24	13	25	0	14	0	0	0	12	0	0
full_held_tile_4016_k16_44	2	1	6	0	1	175	40	3	2	1	0	24	13	25	0	14	0	0	0	12	0	10
full_held_tile_4016_k16_44	2	1	6	1	0	124	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	6	1	1	139	40	3	2	1	0	0	13	25	0	14	0	0	0	0	0	8
full_held_tile_4016_k16_44	2	1	7	0	0	237	40	3	2	1	0	80	29	48	0	0	0	0	0	40	0	0
full_held_tile_4016_k16_44	2	1	7	0	1	255	40	3	2	1	0	80	29	48	0	0	0	0	0	40	0	11
full_held_tile_4016_k16_44	2	1	7	1	0	147	40	3	2	1	0	0	29	48	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_44	2	1	7	1	1	174	40	3	2	1	0	0	29	48	0	0	0	0	0	0	0	18
full_calibration_tile_4840_k16_45	2	0	0	0	0	118	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_45	2	0	0	0	1	131	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_45	2	0	0	1	0	118	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_45	2	0	0	1	1	131	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_45	2	0	1	0	0	111	40	2	2	0	0	0	5	6	0	4	0	0	0	0	0	0
full_calibration_tile_4840_k16_45	2	0	1	0	1	120	40	2	2	0	0	0	5	6	0	4	0	0	0	0	0	4
full_calibration_tile_4840_k16_45	2	0	1	1	0	111	40	2	2	0	0	0	5	6	0	4	0	0	0	0	0	0
full_calibration_tile_4840_k16_45	2	0	1	1	1	120	40	2	2	0	0	0	5	6	0	4	0	0	0	0	0	4
full_calibration_tile_4840_k16_45	2	0	2	0	0	163	40	4	2	1	1	32	6	7	0	0	4	0	4	12	0	0
full_calibration_tile_4840_k16_45	2	0	2	0	1	176	40	4	2	1	1	32	6	7	0	0	4	0	4	12	0	3
full_calibration_tile_4840_k16_45	2	0	2	1	0	133	40	4	2	1	1	8	6	7	0	0	4	0	4	12	0	0
full_calibration_tile_4840_k16_45	2	0	2	1	1	164	40	4	2	1	1	8	6	7	0	0	4	0	4	12	0	20
full_calibration_tile_4840_k16_45	2	0	3	0	0	134	40	4	2	1	1	8	4	5	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_45	2	0	3	0	1	154	40	4	2	1	1	8	4	5	0	4	1	0	1	3	0	9
full_calibration_tile_4840_k16_45	2	0	3	1	0	118	40	4	2	1	1	1	4	5	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_45	2	0	3	1	1	131	40	4	2	1	1	1	4	5	0	4	1	0	1	3	0	3
full_calibration_tile_4840_k16_45	2	0	4	0	0	135	40	3	2	1	0	8	6	7	2	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_45	2	0	4	0	1	154	40	3	2	1	0	8	6	7	2	4	1	0	1	3	0	12
full_calibration_tile_4840_k16_45	2	0	4	1	0	119	40	3	2	1	0	1	6	7	2	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_45	2	0	4	1	1	131	40	3	2	1	0	1	6	7	2	4	1	0	1	3	0	4
full_calibration_tile_4840_k16_45	2	0	5	0	0	128	40	4	2	1	1	2	4	5	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_45	2	0	5	0	1	144	40	4	2	1	1	2	4	5	0	4	1	0	1	3	0	5
full_calibration_tile_4840_k16_45	2	0	5	1	0	118	40	4	2	1	1	1	4	5	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_45	2	0	5	1	1	131	40	4	2	1	1	1	4	5	0	4	1	0	1	3	0	3
full_calibration_tile_4840_k16_45	2	0	6	0	0	132	40	3	2	1	0	8	5	6	0	4	0	0	0	4	0	0
full_calibration_tile_4840_k16_45	2	0	6	0	1	144	40	3	2	1	0	8	5	6	0	4	0	0	0	4	0	5
full_calibration_tile_4840_k16_45	2	0	6	1	0	116	40	3	2	1	0	1	5	6	0	4	0	0	0	4	0	0
full_calibration_tile_4840_k16_45	2	0	6	1	1	131	40	3	2	1	0	1	5	6	0	4	0	0	0	4	0	7
full_calibration_tile_4840_k16_45	2	0	7	0	0	164	40	4	2	1	1	32	7	8	0	0	3	0	3	13	0	0
full_calibration_tile_4840_k16_45	2	0	7	0	1	187	40	4	2	1	1	32	7	8	0	0	3	0	3	13	0	13
full_calibration_tile_4840_k16_45	2	0	7	1	0	134	40	4	2	1	1	8	7	8	0	0	3	0	3	13	0	0
full_calibration_tile_4840_k16_45	2	0	7	1	1	153	40	4	2	1	1	8	7	8	0	0	3	0	3	13	0	8
full_held_tile_4016_k16_45	2	1	0	0	0	117	40	2	2	0	0	0	11	14	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	0	0	1	122	40	2	2	0	0	0	11	14	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	0	1	0	117	40	2	2	0	0	0	11	14	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	0	1	1	122	40	2	2	0	0	0	11	14	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	1	0	0	114	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	1	0	1	120	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_45	2	1	1	1	0	114	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	1	1	1	120	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_45	2	1	2	0	0	156	40	3	2	1	0	24	11	14	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_45	2	1	2	0	1	175	40	3	2	1	0	24	11	14	0	0	0	0	0	12	0	12
full_held_tile_4016_k16_45	2	1	2	1	0	131	40	3	2	1	0	6	11	14	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_45	2	1	2	1	1	151	40	3	2	1	0	6	11	14	0	0	0	0	0	12	0	11
full_held_tile_4016_k16_45	2	1	3	0	0	126	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	3	0	1	143	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	10
full_held_tile_4016_k16_45	2	1	3	1	0	114	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	3	1	1	120	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_45	2	1	4	0	0	126	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	4	0	1	143	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	10
full_held_tile_4016_k16_45	2	1	4	1	0	114	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	4	1	1	120	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_45	2	1	5	0	0	126	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	5	0	1	143	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	10
full_held_tile_4016_k16_45	2	1	5	1	0	114	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	5	1	1	120	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_45	2	1	6	0	0	126	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	6	0	1	143	40	3	2	1	0	0	8	10	0	3	0	0	0	0	0	10
full_held_tile_4016_k16_45	2	1	6	1	0	114	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_45	2	1	6	1	1	120	40	2	2	0	0	0	8	10	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_45	2	1	7	0	0	156	40	3	2	1	0	24	11	14	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_45	2	1	7	0	1	175	40	3	2	1	0	24	11	14	0	0	0	0	0	12	0	12
full_held_tile_4016_k16_45	2	1	7	1	0	131	40	3	2	1	0	6	11	14	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_45	2	1	7	1	1	151	40	3	2	1	0	6	11	14	0	0	0	0	0	12	0	11
full_calibration_tile_4840_k16_46	2	0	0	0	0	117	40	2	2	0	0	0	11	12	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	0	0	1	131	40	2	2	0	0	0	11	12	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_46	2	0	0	1	0	117	40	2	2	0	0	0	11	12	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	0	1	1	131	40	2	2	0	0	0	11	12	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_46	2	0	1	0	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	1	0	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_46	2	0	1	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	1	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_46	2	0	2	0	0	156	40	4	2	1	1	24	8	9	0	0	3	0	3	9	0	0
full_calibration_tile_4840_k16_46	2	0	2	0	1	178	40	4	2	1	1	24	8	9	0	0	3	0	3	9	0	11
full_calibration_tile_4840_k16_46	2	0	2	1	0	128	40	4	2	1	1	3	8	9	0	0	3	0	3	9	0	0
full_calibration_tile_4840_k16_46	2	0	2	1	1	143	40	4	2	1	1	3	8	9	0	0	3	0	3	9	1	4
full_calibration_tile_4840_k16_46	2	0	3	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	3	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_46	2	0	3	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	3	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_46	2	0	4	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	4	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_46	2	0	4	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	4	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_46	2	0	5	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	5	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_46	2	0	5	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	5	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_46	2	0	6	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	6	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_46	2	0	6	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_46	2	0	6	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_46	2	0	7	0	0	156	40	3	2	1	0	24	11	12	0	0	0	0	0	12	0	0
full_calibration_tile_4840_k16_46	2	0	7	0	1	167	40	3	2	1	0	24	11	12	0	0	0	0	0	12	0	4
full_calibration_tile_4840_k16_46	2	0	7	1	0	128	40	3	2	1	0	3	11	12	0	0	0	0	0	12	0	0
full_calibration_tile_4840_k16_46	2	0	7	1	1	142	40	3	2	1	0	3	11	12	0	0	0	0	0	12	1	5
full_held_tile_4016_k16_46	2	1	0	0	0	117	40	2	2	0	0	0	11	11	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	0	0	1	122	40	2	2	0	0	0	11	11	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	0	1	0	117	40	2	2	0	0	0	11	11	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	0	1	1	122	40	2	2	0	0	0	11	11	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	1	0	0	114	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	1	0	1	120	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_46	2	1	1	1	0	114	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	1	1	1	120	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_46	2	1	2	0	0	156	40	3	2	1	0	24	11	11	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_46	2	1	2	0	1	167	40	3	2	1	0	24	11	11	0	0	0	0	0	12	0	4
full_held_tile_4016_k16_46	2	1	2	1	0	128	40	3	2	1	0	3	11	11	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_46	2	1	2	1	1	150	40	3	2	1	0	3	11	11	0	0	0	0	0	12	1	13
full_held_tile_4016_k16_46	2	1	3	0	0	126	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	3	0	1	144	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	11
full_held_tile_4016_k16_46	2	1	3	1	0	114	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	3	1	1	120	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_46	2	1	4	0	0	126	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	4	0	1	144	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	11
full_held_tile_4016_k16_46	2	1	4	1	0	114	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	4	1	1	120	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_46	2	1	5	0	0	126	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	5	0	1	144	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	11
full_held_tile_4016_k16_46	2	1	5	1	0	114	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	5	1	1	120	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_46	2	1	6	0	0	126	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	6	0	1	144	40	3	2	1	0	0	8	8	0	3	0	0	0	0	0	11
full_held_tile_4016_k16_46	2	1	6	1	0	114	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	0
full_held_tile_4016_k16_46	2	1	6	1	1	120	40	2	2	0	0	0	8	8	0	3	0	0	0	0	0	1
full_held_tile_4016_k16_46	2	1	7	0	0	156	40	3	2	1	0	24	11	11	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_46	2	1	7	0	1	167	40	3	2	1	0	24	11	11	0	0	0	0	0	12	0	4
full_held_tile_4016_k16_46	2	1	7	1	0	128	40	3	2	1	0	3	11	11	0	0	0	0	0	12	0	0
full_held_tile_4016_k16_46	2	1	7	1	1	150	40	3	2	1	0	3	11	11	0	0	0	0	0	12	1	13
full_calibration_tile_4840_k16_47	2	0	0	0	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
