file,valid_pixels,exact_R8_I24,NB0_same_A800,mode1,mode2,mode5,mode6
zurich_city_02_e_0021.npy,35662,1.77144251715574,1.8274253466480515,1.6969841055800123,1.7519963088283228,1.7825494296261442,1.7389227281798088
zurich_city_02_e_0031.npy,42684,1.1297902247164586,1.1846472963914993,1.228729501536861,1.153366080996853,1.1396488117286325,1.1628464513247365
zurich_city_02_e_0041.npy,44273,1.000289545866936,1.1924185094690873,1.0592962427770343,1.0202016586878702,1.001851107045918,1.040624902051198
zurich_city_02_e_0051.npy,35631,1.5308980282326499,1.670404473214039,1.6289074631117961,1.5037498078622262,1.6038588893367887,1.6144554194307
zurich_city_02_e_0061.npy,37335,1.6590303870952334,1.5461446940795716,1.5991495762707335,1.584019118777333,1.649340185806128,1.5212448192453274
zurich_city_02_e_0071.npy,33546,1.1485711906346343,1.4030830747714595,1.2353326261595967,1.206035660311878,1.2193564546282794,1.1798640315118925
zurich_city_02_e_0081.npy,38966,1.405323344895637,1.5358620370533234,1.4458867934073172,1.463113936751333,1.4051360592248636,1.3757418979006335
zurich_city_02_e_0091.npy,38400,0.9990660525337626,1.3543510351834993,1.0667189282945886,1.0211993888163489,1.0744274463912673,1.048254077053983
zurich_city_02_e_0101.npy,38665,1.134400687433752,1.3990083883749291,1.2001160641224897,1.1605583806208006,1.212237019536725,1.2316184976409514
zurich_city_02_e_0111.npy,39968,1.5714133667601007,1.3276081250591498,1.5707411242104772,1.4438624218359046,1.448464489283159,1.3979883346224935
zurich_city_02_e_0121.npy,43018,0.9166387350769256,1.028940853793888,0.8815954170987088,0.9015147772234245,0.913382493453435,0.9408502976014748
zurich_city_02_e_0131.npy,46679,1.008642074600097,1.5394247370074075,1.0125470481197725,1.0080880171379596,1.0624108967629728,0.9940880875727522
zurich_city_02_e_0141.npy,62282,0.8846138363177706,1.08767261643234,0.9476670124581653,0.890120883109145,0.9230643530572263,0.9357287652822263
zurich_city_02_e_0151.npy,59815,0.8283520258457393,0.9309423915880506,0.855365125429073,0.8484317787220145,0.8267895486039236,0.8222768837559479
zurich_city_02_e_0161.npy,52521,0.91151106740492,1.0772339537757858,0.9112806543070235,0.920034078894497,0.9786735967525249,0.9542189139268612
zurich_city_02_e_0171.npy,46661,1.4350248547363056,1.3528058956015865,1.406491091231766,1.3929094168410763,1.4730804394506665,1.4297475304705813
zurich_city_02_e_0181.npy,37890,1.4636787108702383,1.396163678231732,1.498022189920689,1.4741368918131037,1.543916454005798,1.479249869370044
