candidate,file,valid_pixels,NB0_AEE,candidate_AEE,delta_AEE,excluded_from_holdout9
pruning_row_phase/ordinary/global_joint_pair,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9893078812834635,-0.7739317224165367,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0724996168647716,-0.14105905273522845,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6673917176990575,-0.20962270710094255,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_09_a_0011.npy,34250,0.8308005246,0.8440375232931471,0.013236998693147095,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_07_a_0011.npy,53178,1.8373696007,1.4287404730242474,-0.40862912767575255,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0703148188576066,-0.08069523874239337,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0193836217834833,-0.11345282071651663,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_09_a_0021.npy,33116,1.0459005607,1.0127837076618351,-0.03311685303816492,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6985298462636682,-0.46757122223633196,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_09_a_0001.npy,33225,1.528197658,1.4156629680970543,-0.1125346899029458,True
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_07_a_0001.npy,60911,2.7632396037,1.938462720591623,-0.8247768831083773,False
