case,real,order,mode,bp,packed32,prefetch,frontier,resident,active_pf,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train27_p6,1,1,3,0,1,1,0,1,0,1256,59,59,590,5900,287,118,148,131,0,0,4,354,0,0,1,21,21,6,139,0,177,59,590,177,59,0,6,1
train27_p6,1,1,3,0,1,1,0,1,1,1256,59,59,590,5900,287,118,148,131,0,0,4,354,0,0,1,21,21,6,139,0,177,59,590,177,59,0,6,1
train27_p6,1,1,3,0,1,1,1,1,0,1120,76,52,439,4390,279,118,140,101,17,0,4,311,0,0,1,21,21,6,135,0,150,52,520,156,52,0,6,1
train27_p6,1,1,3,0,1,1,1,1,1,1112,76,52,439,4390,296,118,157,138,17,0,4,351,0,0,1,21,21,6,127,0,150,52,520,156,52,0,6,1
train27_p6,1,1,3,1,1,1,0,1,0,1529,59,59,590,5900,287,118,148,131,0,0,4,354,101,2,1,27,54,6,173,0,375,59,590,177,59,0,8,1
train27_p6,1,1,3,1,1,1,0,1,1,1529,59,59,590,5900,287,118,148,131,0,0,4,354,101,2,1,27,54,6,173,0,375,59,590,177,59,0,8,1
train27_p6,1,1,3,1,1,1,1,1,0,1417,76,52,439,4390,279,118,140,101,17,0,4,311,119,2,1,27,54,6,206,0,335,52,520,156,52,0,8,1
train27_p6,1,1,3,1,1,1,1,1,1,1372,76,52,439,4390,296,118,157,138,17,0,4,351,94,6,1,27,54,6,165,0,327,52,520,156,52,0,12,1
train27_p7,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p7,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p7,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p7,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p7,1,1,2,0,1,1,0,1,0,1192,56,56,560,5600,281,112,148,134,0,0,4,356,0,0,1,21,21,6,129,0,168,56,560,168,56,0,6,1
train27_p7,1,1,2,0,1,1,0,1,1,1192,56,56,560,5600,281,112,148,134,0,0,4,356,0,0,1,21,21,6,129,0,168,56,560,168,56,0,6,1
train27_p7,1,1,2,0,1,1,1,0,0,1148,71,53,438,4380,308,142,145,113,0,15,4,320,0,0,1,21,21,6,133,0,165,53,530,159,53,0,6,1
train27_p7,1,1,2,0,1,1,1,0,1,1144,71,53,438,4380,323,142,160,139,0,15,4,344,0,0,1,21,21,6,129,0,165,53,530,159,53,0,6,1
train27_p7,1,1,2,0,1,1,1,1,0,1132,71,53,438,4380,280,114,145,113,14,1,4,320,0,0,1,21,21,6,133,0,149,53,530,159,53,0,6,1
train27_p7,1,1,2,0,1,1,1,1,1,1128,71,53,438,4380,295,114,160,139,14,1,4,344,0,0,1,21,21,6,129,0,149,53,530,159,53,0,6,1
train27_p7,1,1,2,1,1,1,0,1,0,1451,56,56,560,5600,281,112,148,134,0,0,4,356,104,0,1,30,57,6,161,0,350,56,560,168,56,0,6,1
train27_p7,1,1,2,1,1,1,0,1,1,1451,56,56,560,5600,281,112,148,134,0,0,4,356,104,0,1,30,57,6,161,0,350,56,560,168,56,0,6,1
train27_p7,1,1,2,1,1,1,1,0,0,1434,71,53,438,4380,308,142,145,113,0,15,4,320,94,5,1,30,57,6,187,0,347,53,530,159,53,0,11,1
train27_p7,1,1,2,1,1,1,1,0,1,1423,71,53,438,4380,322,142,159,139,0,15,4,344,109,2,1,30,57,6,170,0,356,53,530,159,53,0,8,1
train27_p7,1,1,2,1,1,1,1,1,0,1404,71,53,438,4380,280,114,145,113,14,1,4,320,93,3,1,30,57,6,187,0,319,53,530,159,53,0,9,1
train27_p7,1,1,2,1,1,1,1,1,1,1390,71,53,438,4380,295,114,160,139,14,1,4,344,118,4,1,30,57,6,177,0,314,53,530,159,53,0,10,1
train27_p7,1,1,3,0,1,1,0,1,0,1193,56,56,560,5600,276,112,143,129,0,0,4,357,0,0,1,21,21,6,130,0,168,56,560,168,56,0,6,1
train27_p7,1,1,3,0,1,1,0,1,1,1193,56,56,560,5600,276,112,143,129,0,0,4,357,0,0,1,21,21,6,130,0,168,56,560,168,56,0,6,1
train27_p7,1,1,3,0,1,1,1,1,0,1132,71,53,438,4380,275,114,140,109,14,1,4,324,0,0,1,21,21,6,133,0,149,53,530,159,53,0,6,1
train27_p7,1,1,3,0,1,1,1,1,1,1128,71,53,438,4380,289,114,154,135,14,1,4,350,0,0,1,21,21,6,129,0,149,53,530,159,53,0,6,1
train27_p7,1,1,3,1,1,1,0,1,0,1451,56,56,560,5600,276,112,143,129,0,0,4,357,99,4,1,27,54,6,166,0,347,56,560,168,56,0,10,1
train27_p7,1,1,3,1,1,1,0,1,1,1451,56,56,560,5600,276,112,143,129,0,0,4,357,99,4,1,27,54,6,166,0,347,56,560,168,56,0,10,1
train27_p7,1,1,3,1,1,1,1,1,0,1406,71,53,438,4380,275,114,140,109,14,1,4,324,91,5,1,27,54,6,180,0,332,53,530,159,53,0,11,1
train27_p7,1,1,3,1,1,1,1,1,1,1380,71,53,438,4380,288,114,153,135,14,1,4,350,110,0,1,27,54,6,170,0,321,53,530,159,53,0,6,1
train27_p8,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p8,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p8,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p8,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p8,1,1,2,0,1,1,0,1,0,1247,59,59,590,5900,275,118,136,125,0,0,4,353,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train27_p8,1,1,2,0,1,1,0,1,1,1247,59,59,590,5900,275,118,136,125,0,0,4,353,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train27_p8,1,1,2,0,1,1,1,0,0,1108,74,51,422,4220,298,148,129,101,0,15,3,314,0,0,1,21,21,6,127,0,161,51,510,153,51,0,6,1
train27_p8,1,1,2,0,1,1,1,0,1,1104,74,51,422,4220,313,148,144,126,0,15,3,343,0,0,1,21,21,6,123,0,161,51,510,153,51,0,6,1
train27_p8,1,1,2,0,1,1,1,1,0,1092,74,51,422,4220,268,118,129,101,15,0,4,314,0,0,1,21,21,6,127,0,145,51,510,153,51,0,6,1
train27_p8,1,1,2,0,1,1,1,1,1,1088,74,51,422,4220,283,118,144,126,15,0,4,343,0,0,1,21,21,6,123,0,145,51,510,153,51,0,6,1
train27_p8,1,1,2,1,1,1,0,1,0,1522,59,59,590,5900,275,118,136,125,0,0,4,353,106,3,1,30,57,6,162,0,372,59,590,177,59,0,9,1
train27_p8,1,1,2,1,1,1,0,1,1,1522,59,59,590,5900,275,118,136,125,0,0,4,353,106,3,1,30,57,6,162,0,372,59,590,177,59,0,9,1
train27_p8,1,1,2,1,1,1,1,0,0,1401,74,51,422,4220,298,148,129,101,0,15,3,314,109,4,1,30,57,6,171,0,361,51,510,153,51,0,10,1
train27_p8,1,1,2,1,1,1,1,0,1,1379,74,51,422,4220,313,148,144,126,0,15,3,343,95,6,1,30,57,6,157,0,351,51,510,153,51,0,12,1
train27_p8,1,1,2,1,1,1,1,1,0,1346,74,51,422,4220,268,118,129,101,15,0,4,314,89,3,1,30,57,6,172,0,306,51,510,153,51,0,9,1
train27_p8,1,1,2,1,1,1,1,1,1,1342,74,51,422,4220,283,118,144,126,15,0,4,343,78,0,1,30,57,6,160,0,317,51,510,153,51,0,6,1
train27_p8,1,1,3,0,1,1,0,1,0,1248,59,59,590,5900,280,118,141,128,0,0,4,351,0,0,1,21,21,6,131,0,177,59,590,177,59,0,6,1
train27_p8,1,1,3,0,1,1,0,1,1,1248,59,59,590,5900,280,118,141,128,0,0,4,351,0,0,1,21,21,6,131,0,177,59,590,177,59,0,6,1
train27_p8,1,1,3,0,1,1,1,1,0,1094,73,51,421,4210,270,118,131,102,14,0,4,313,0,0,1,21,21,6,127,0,147,51,510,153,51,0,6,1
train27_p8,1,1,3,0,1,1,1,1,1,1090,73,51,421,4210,287,118,148,129,14,0,4,333,0,0,1,21,21,6,123,0,147,51,510,153,51,0,6,1
train27_p8,1,1,3,1,1,1,0,1,0,1504,59,59,590,5900,280,118,141,128,0,0,4,351,97,3,1,27,54,6,158,0,364,59,590,177,59,0,9,1
train27_p8,1,1,3,1,1,1,0,1,1,1504,59,59,590,5900,280,118,141,128,0,0,4,351,97,3,1,27,54,6,158,0,364,59,590,177,59,0,9,1
train27_p8,1,1,3,1,1,1,1,1,0,1351,73,51,421,4210,270,118,131,102,14,0,4,313,84,11,1,27,54,6,176,0,305,51,510,153,51,0,17,1
train27_p8,1,1,3,1,1,1,1,1,1,1331,73,51,421,4210,286,118,147,129,14,0,4,333,106,3,1,27,54,6,150,0,319,51,510,153,51,0,9,1
train27_p9,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p9,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p9,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p9,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p9,1,1,2,0,1,1,0,1,0,1230,58,58,580,5800,281,116,144,131,0,0,4,361,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train27_p9,1,1,2,0,1,1,0,1,1,1230,58,58,580,5800,281,116,144,131,0,0,4,361,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train27_p9,1,1,2,0,1,1,1,0,0,1125,74,52,439,4390,310,148,141,111,0,16,4,328,0,0,1,21,21,6,130,0,160,52,520,156,52,0,6,1
train27_p9,1,1,2,0,1,1,1,0,1,1120,74,52,439,4390,326,148,157,138,0,16,4,346,0,0,1,21,21,6,125,0,160,52,520,156,52,0,6,1
train27_p9,1,1,2,0,1,1,1,1,0,1111,74,52,439,4390,282,120,141,111,14,2,4,328,0,0,1,21,21,6,130,0,146,52,520,156,52,0,6,1
train27_p9,1,1,2,0,1,1,1,1,1,1106,74,52,439,4390,298,120,157,138,14,2,4,346,0,0,1,21,21,6,125,0,146,52,520,156,52,0,6,1
train27_p9,1,1,2,1,1,1,0,1,0,1496,58,58,580,5800,281,116,144,131,0,0,4,361,98,0,1,30,57,6,160,0,366,58,580,174,58,0,6,1
train27_p9,1,1,2,1,1,1,0,1,1,1496,58,58,580,5800,281,116,144,131,0,0,4,361,98,0,1,30,57,6,160,0,366,58,580,174,58,0,6,1
train27_p9,1,1,2,1,1,1,1,0,0,1429,74,52,439,4390,310,148,141,111,0,16,4,328,110,4,1,30,57,6,182,0,363,52,520,156,52,0,10,1
train27_p9,1,1,2,1,1,1,1,0,1,1404,74,52,439,4390,326,148,157,138,0,16,4,346,130,6,1,30,57,6,168,0,350,52,520,156,52,0,12,1
train27_p9,1,1,2,1,1,1,1,1,0,1390,74,52,439,4390,282,120,141,111,14,2,4,328,76,3,1,30,57,6,189,0,318,52,520,156,52,0,9,1
train27_p9,1,1,2,1,1,1,1,1,1,1368,74,52,439,4390,298,120,157,138,14,2,4,346,92,1,1,30,57,6,164,0,323,52,520,156,52,0,7,1
train27_p9,1,1,3,0,1,1,0,1,0,1231,58,58,580,5800,272,116,135,122,0,0,4,359,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train27_p9,1,1,3,0,1,1,0,1,1,1231,58,58,580,5800,272,116,135,122,0,0,4,359,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train27_p9,1,1,3,0,1,1,1,1,0,1111,75,52,437,4370,272,120,131,101,15,2,4,329,0,0,1,21,21,6,130,0,146,52,520,156,52,0,6,1
train27_p9,1,1,3,0,1,1,1,1,1,1105,75,52,437,4370,286,120,145,129,15,2,4,352,0,0,1,21,21,6,124,0,146,52,520,156,52,0,6,1
train27_p9,1,1,3,1,1,1,0,1,0,1490,58,58,580,5800,272,116,135,122,0,0,4,359,90,0,1,27,54,6,157,0,369,58,580,174,58,0,6,1
train27_p9,1,1,3,1,1,1,0,1,1,1490,58,58,580,5800,272,116,135,122,0,0,4,359,90,0,1,27,54,6,157,0,369,58,580,174,58,0,6,1
train27_p9,1,1,3,1,1,1,1,1,0,1379,75,52,437,4370,272,120,131,101,15,2,4,329,82,2,1,27,54,6,183,0,320,52,520,156,52,0,8,1
train27_p9,1,1,3,1,1,1,1,1,1,1369,75,52,437,4370,286,120,145,129,15,2,4,352,100,0,1,27,54,6,160,0,335,52,520,156,52,0,6,1
train27_p10,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p10,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p10,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p10,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p10,1,1,2,0,1,1,0,1,0,1249,59,59,590,5900,300,118,161,149,0,0,4,366,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train27_p10,1,1,2,0,1,1,0,1,1,1249,59,59,590,5900,300,118,161,149,0,0,4,366,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train27_p10,1,1,2,0,1,1,1,0,0,1076,78,49,437,4370,333,156,156,123,0,19,4,331,0,0,1,21,21,6,127,0,159,49,490,147,49,0,6,1
train27_p10,1,1,2,0,1,1,1,0,1,1072,78,49,437,4370,353,156,176,153,0,19,4,346,0,0,1,21,21,6,123,0,159,49,490,147,49,0,6,1
train27_p10,1,1,2,0,1,1,1,1,0,1066,78,49,437,4370,297,120,156,123,18,1,4,331,0,0,1,21,21,6,127,0,149,49,490,147,49,0,6,1
train27_p10,1,1,2,0,1,1,1,1,1,1062,78,49,437,4370,317,120,176,153,18,1,4,346,0,0,1,21,21,6,123,0,149,49,490,147,49,0,6,1
train27_p10,1,1,2,1,1,1,0,1,0,1524,59,59,590,5900,298,118,159,148,0,0,4,367,107,4,1,30,57,6,159,0,376,59,590,177,59,0,10,1
train27_p10,1,1,2,1,1,1,0,1,1,1524,59,59,590,5900,298,118,159,148,0,0,4,367,107,4,1,30,57,6,159,0,376,59,590,177,59,0,10,1
train27_p10,1,1,2,1,1,1,1,0,0,1379,78,49,437,4370,333,156,156,123,0,19,4,331,102,9,1,30,57,6,188,0,347,49,490,147,49,0,15,1
train27_p10,1,1,2,1,1,1,1,0,1,1368,78,49,437,4370,353,156,176,153,0,19,4,346,106,8,1,30,57,6,163,0,362,49,490,147,49,0,14,1
train27_p10,1,1,2,1,1,1,1,1,0,1339,78,49,437,4370,297,120,156,123,18,1,4,331,100,6,1,30,57,6,193,0,305,49,490,147,49,0,12,1
train27_p10,1,1,2,1,1,1,1,1,1,1335,78,49,437,4370,317,120,176,153,18,1,4,346,104,6,1,30,57,6,168,0,326,49,490,147,49,0,12,1
train27_p10,1,1,3,0,1,1,0,1,0,1251,59,59,590,5900,299,118,160,145,0,0,4,358,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train27_p10,1,1,3,0,1,1,0,1,1,1251,59,59,590,5900,299,118,160,145,0,0,4,358,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train27_p10,1,1,3,0,1,1,1,1,0,1064,77,49,433,4330,292,120,151,118,17,1,4,329,0,0,1,21,21,6,127,0,147,49,490,147,49,0,6,1
train27_p10,1,1,3,0,1,1,1,1,1,1060,77,49,433,4330,313,120,172,149,17,1,4,343,0,0,1,21,21,6,123,0,147,49,490,147,49,0,6,1
train27_p10,1,1,3,1,1,1,0,1,0,1524,59,59,590,5900,299,118,160,145,0,0,4,358,97,5,1,27,54,6,168,0,372,59,590,177,59,0,11,1
train27_p10,1,1,3,1,1,1,0,1,1,1524,59,59,590,5900,299,118,160,145,0,0,4,358,97,5,1,27,54,6,168,0,372,59,590,177,59,0,11,1
train27_p10,1,1,3,1,1,1,1,1,0,1318,77,49,433,4330,290,120,149,117,17,1,4,331,105,6,1,27,54,6,179,0,303,49,490,148,49,0,12,1
train27_p10,1,1,3,1,1,1,1,1,1,1302,77,49,433,4330,311,120,170,148,17,1,4,345,108,0,1,27,54,6,162,0,311,49,490,147,49,0,6,1
train27_p11,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p11,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p11,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p11,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p11,1,1,2,0,1,1,0,1,0,1190,56,56,560,5600,276,112,143,129,0,0,4,352,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train27_p11,1,1,2,0,1,1,0,1,1,1190,56,56,560,5600,276,112,143,129,0,0,4,352,0,0,1,21,21,6,127,0,168,56,560,168,56,0,6,1
train27_p11,1,1,2,0,1,1,1,0,0,1073,68,49,428,4280,298,136,141,109,0,12,3,311,0,0,1,21,21,6,126,0,157,49,490,147,49,0,6,1
train27_p11,1,1,2,0,1,1,1,0,1,1065,68,49,428,4280,308,136,151,133,0,12,3,344,0,0,1,21,21,6,118,0,157,49,490,147,49,0,6,1
train27_p11,1,1,2,0,1,1,1,1,0,1057,68,49,428,4280,274,112,141,109,12,0,4,311,0,0,1,21,21,6,126,0,141,49,490,147,49,0,6,1
train27_p11,1,1,2,0,1,1,1,1,1,1049,68,49,428,4280,284,112,151,133,12,0,4,344,0,0,1,21,21,6,118,0,141,49,490,147,49,0,6,1
train27_p11,1,1,2,1,1,1,0,1,0,1474,56,56,560,5600,276,112,143,129,0,0,4,352,97,1,1,30,57,6,155,0,378,56,560,168,56,0,7,1
train27_p11,1,1,2,1,1,1,0,1,1,1474,56,56,560,5600,276,112,143,129,0,0,4,352,97,1,1,30,57,6,155,0,378,56,560,168,56,0,7,1
train27_p11,1,1,2,1,1,1,1,0,0,1368,68,49,428,4280,298,136,141,109,0,12,3,311,114,5,1,30,57,6,184,0,344,49,490,147,49,0,11,1
train27_p11,1,1,2,1,1,1,1,0,1,1327,68,49,428,4280,308,136,151,133,0,12,3,344,101,2,1,30,57,6,151,0,339,49,490,147,49,0,8,1
train27_p11,1,1,2,1,1,1,1,1,0,1327,68,49,428,4280,274,112,141,109,12,0,4,311,100,1,1,30,57,6,184,0,307,49,490,147,49,0,7,1
train27_p11,1,1,2,1,1,1,1,1,1,1324,68,49,428,4280,284,112,151,133,12,0,4,344,99,4,1,30,57,6,168,0,317,49,490,147,49,0,10,1
train27_p11,1,1,3,0,1,1,0,1,0,1189,56,56,560,5600,267,112,134,122,0,0,4,354,0,0,1,21,21,6,126,0,168,56,560,168,56,0,6,1
train27_p11,1,1,3,0,1,1,0,1,1,1189,56,56,560,5600,267,112,134,122,0,0,4,354,0,0,1,21,21,6,126,0,168,56,560,168,56,0,6,1
train27_p11,1,1,3,0,1,1,1,1,0,1055,67,49,427,4270,264,112,131,103,11,0,4,314,0,0,1,21,21,6,124,0,141,49,490,147,49,0,6,1
train27_p11,1,1,3,0,1,1,1,1,1,1046,67,49,427,4270,272,112,139,125,11,0,4,348,0,0,1,21,21,6,115,0,141,49,490,147,49,0,6,1
train27_p11,1,1,3,1,1,1,0,1,0,1436,56,56,560,5600,267,112,134,122,0,0,4,353,104,4,1,27,54,6,148,0,350,56,560,168,56,0,10,1
train27_p11,1,1,3,1,1,1,0,1,1,1436,56,56,560,5600,267,112,134,122,0,0,4,353,104,4,1,27,54,6,148,0,350,56,560,168,56,0,10,1
train27_p11,1,1,3,1,1,1,1,1,0,1291,67,49,427,4270,264,112,131,103,11,0,4,314,73,3,1,27,54,6,160,0,299,49,490,147,49,0,9,1
train27_p11,1,1,3,1,1,1,1,1,1,1280,67,49,427,4270,272,112,139,125,11,0,4,348,97,3,1,27,54,6,143,0,305,49,490,147,49,0,9,1
train27_p12,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p12,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p12,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p12,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p12,1,1,2,0,1,1,0,1,0,1169,55,55,550,5500,259,110,128,117,0,0,4,333,0,0,1,21,21,6,124,0,165,55,550,165,55,0,6,1
train27_p12,1,1,2,0,1,1,0,1,1,1169,55,55,550,5500,259,110,128,117,0,0,4,333,0,0,1,21,21,6,124,0,165,55,550,165,55,0,6,1
train27_p12,1,1,2,0,1,1,1,0,0,1042,65,48,404,4040,268,130,117,96,0,10,3,303,0,0,1,21,21,6,117,0,150,48,480,144,48,0,6,1
train27_p12,1,1,2,0,1,1,1,0,1,1038,65,48,404,4040,283,130,132,120,0,10,3,333,0,0,1,21,21,6,113,0,150,48,480,144,48,0,6,1
train27_p12,1,1,2,0,1,1,1,1,0,1034,65,48,404,4040,250,112,117,96,9,1,4,303,0,0,1,21,21,6,117,0,142,48,480,144,48,0,6,1
train27_p12,1,1,2,0,1,1,1,1,1,1030,65,48,404,4040,265,112,132,120,9,1,4,333,0,0,1,21,21,6,113,0,142,48,480,144,48,0,6,1
train27_p12,1,1,2,1,1,1,0,1,0,1414,55,55,550,5500,259,110,128,117,0,0,4,333,88,2,1,30,57,6,144,0,343,55,550,165,55,0,8,1
train27_p12,1,1,2,1,1,1,0,1,1,1414,55,55,550,5500,259,110,128,117,0,0,4,333,88,2,1,30,57,6,144,0,343,55,550,165,55,0,8,1
train27_p12,1,1,2,1,1,1,1,0,0,1314,65,48,404,4040,268,130,117,96,0,10,3,303,86,1,1,30,57,6,164,0,329,48,480,144,48,0,7,1
train27_p12,1,1,2,1,1,1,1,0,1,1296,65,48,404,4040,283,130,132,120,0,10,3,333,80,0,1,30,57,6,144,0,332,48,480,144,48,0,6,1
train27_p12,1,1,2,1,1,1,1,1,0,1286,65,48,404,4040,250,112,117,96,9,1,4,303,76,5,1,30,57,6,162,0,299,48,480,144,48,0,11,1
train27_p12,1,1,2,1,1,1,1,1,1,1261,65,48,404,4040,265,112,132,120,9,1,4,333,73,1,1,30,57,6,135,0,305,48,480,144,48,0,7,1
train27_p12,1,1,3,0,1,1,0,1,0,1168,55,55,550,5500,255,110,124,114,0,0,4,332,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train27_p12,1,1,3,0,1,1,0,1,1,1168,55,55,550,5500,255,110,124,114,0,0,4,332,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train27_p12,1,1,3,0,1,1,1,1,0,1034,65,48,403,4030,247,112,114,94,9,1,4,303,0,0,1,21,21,6,117,0,142,48,480,144,48,0,6,1
train27_p12,1,1,3,0,1,1,1,1,1,1030,65,48,403,4030,263,112,130,118,9,1,4,325,0,0,1,21,21,6,113,0,142,48,480,144,48,0,6,1
train27_p12,1,1,3,1,1,1,0,1,0,1417,55,55,550,5500,255,110,124,114,0,0,4,332,94,2,1,27,54,6,137,0,359,55,550,165,55,0,8,1
train27_p12,1,1,3,1,1,1,0,1,1,1417,55,55,550,5500,255,110,124,114,0,0,4,332,94,2,1,27,54,6,137,0,359,55,550,165,55,0,8,1
train27_p12,1,1,3,1,1,1,1,1,0,1273,65,48,403,4030,247,112,114,94,9,1,4,303,86,1,1,27,54,6,148,0,310,48,480,144,48,0,7,1
train27_p12,1,1,3,1,1,1,1,1,1,1242,65,48,403,4030,263,112,130,118,9,1,4,325,103,0,1,27,54,6,132,0,296,48,480,144,48,0,6,1
train27_p13,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p13,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train27_p13,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p13,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train27_p13,1,1,2,0,1,1,0,1,0,1292,61,61,610,6100,316,122,173,155,0,0,4,385,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train27_p13,1,1,2,0,1,1,0,1,1,1292,61,61,610,6100,316,122,173,155,0,0,4,385,0,0,1,21,21,6,139,0,183,61,610,183,61,0,6,1
train27_p13,1,1,2,0,1,1,1,0,0,1196,83,55,462,4620,356,166,169,132,0,22,4,350,0,0,1,21,21,6,137,0,179,55,550,165,55,0,6,1
train27_p13,1,1,2,0,1,1,1,0,1,1192,83,55,462,4620,372,166,185,158,0,22,4,374,0,0,1,21,21,6,133,0,179,55,550,165,55,0,6,1
train27_p13,1,1,2,0,1,1,1,1,0,1174,83,55,462,4620,312,122,169,132,22,0,4,350,0,0,1,21,21,6,137,0,157,55,550,165,55,0,6,1
train27_p13,1,1,2,0,1,1,1,1,1,1170,83,55,462,4620,328,122,185,158,22,0,4,374,0,0,1,21,21,6,133,0,157,55,550,165,55,0,6,1
train27_p13,1,1,2,1,1,1,0,1,0,1566,61,61,610,6100,316,122,173,155,0,0,4,385,105,2,1,30,57,6,167,0,382,61,610,183,61,0,8,1
train27_p13,1,1,2,1,1,1,0,1,1,1566,61,61,610,6100,316,122,173,155,0,0,4,385,105,2,1,30,57,6,167,0,382,61,610,183,61,0,8,1
