axis,mode,population,file,valid_pixels,AEE,NB0_AEE,delta_NB0
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0031.npy,66819,1.7436089422281849,2.1058961523,-0.3622872100718153
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0041.npy,69028,1.5294609379607738,2.0672064235,-0.5377454855392263
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0051.npy,70458,1.631320541590293,2.2598252239,-0.6285046823097071
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0061.npy,76534,1.4649735580327006,1.9077758741,-0.44280231606729936
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0071.npy,78003,1.4500097347768852,1.9923676814,-0.5423579466231148
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0081.npy,63838,1.5598425701177527,1.8337497112,-0.27390714108224734
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0091.npy,78803,1.240318204485264,1.6441622027,-0.40384399821473593
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0101.npy,69048,1.7966322488220083,2.2537469405,-0.4571146916779918
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0111.npy,85733,0.993222206459049,1.4049047989,-0.41168259244095107
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0121.npy,85145,1.2553254044265705,1.5912226936,-0.33589728917342954
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0131.npy,75101,1.3315295723552902,1.9120401193,-0.5805105469447098
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0141.npy,71142,1.3616639120543048,1.9406486323,-0.5789847202456953
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0151.npy,72696,1.3863997497685063,2.1547123466,-0.7683125968314939
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0161.npy,60941,1.7268621518664926,2.0303931261,-0.3035309742335073
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0171.npy,60243,1.5799983907460513,1.990603291,-0.4106049002539487
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0181.npy,64358,1.20534012991445,1.6148214626,-0.40948133268555
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0191.npy,69131,1.1988125496401991,1.7281369565,-0.5293244068598009
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0201.npy,76220,1.4086769080648522,1.8600615406,-0.4513846325351478
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0211.npy,76916,1.7968379919849533,2.0468861729,-0.25004818091504655
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0221.npy,72231,1.714115231726673,2.2697802882,-0.5556650564733272
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0231.npy,72213,1.3868911475713885,1.8417156537,-0.45482450612861136
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0241.npy,67385,2.439430114406579,2.7167725569,-0.277342442493421
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0251.npy,71324,1.228885222493991,1.6826541557,-0.4537689332060091
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0261.npy,66871,1.6957399136796127,2.3112333355,-0.6154934218203871
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0271.npy,67730,1.7804918431205763,2.0786592906,-0.2981674474794238
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0281.npy,73503,1.5059694252230096,1.8841954155,-0.37822599027699044
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0291.npy,71089,2.0290430207238646,2.4763808395,-0.44733781877613543
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0301.npy,62765,1.8535318663043239,2.3643075858,-0.5107757194956759
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0311.npy,69465,1.501387904837607,2.0113888289,-0.5100009240623928
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0321.npy,75351,1.5707570424872668,2.0963258616,-0.5255688191127332
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0331.npy,72008,2.676611554384206,3.0964979586,-0.41988640421579415
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0341.npy,60639,3.246566165980195,3.3674130922,-0.12084692621980508
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0351.npy,68441,1.5195096545168174,1.8573244199,-0.33781476538318267
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0361.npy,70216,1.7551995795205015,2.6147112125,-0.8595116329794985
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0371.npy,68601,2.1380223166203853,2.6599170384,-0.5218947217796148
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0381.npy,75666,1.4975571922550206,2.0807409371,-0.5831837448449793
lifting_raw,R24_onepass,valid825,zurich_city_05_b_0391.npy,59751,1.5109163987514067,1.9317691859,-0.4208527871485932
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0001.npy,80640,1.2877499076118093,1.1171297588,0.1706201488118093
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0011.npy,83236,1.1688932778898244,1.627092882,-0.45819960411017546
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0021.npy,82862,1.4000475612939591,1.3009793391,0.09906822219395917
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0031.npy,74292,2.101794749829944,2.3144483928,-0.2126536429700563
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0041.npy,82022,0.8326174548950149,0.9513729929,-0.11875553800498506
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0051.npy,81823,0.9725753365358509,1.1055391669,-0.13296383036414916
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0061.npy,81284,0.9994010507781664,1.030503101,-0.031102050221833655
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0071.npy,81402,1.4919242512807,1.7200437336,-0.22811948231930002
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0081.npy,90863,0.8958493620865186,1.2036274735,-0.30777811141348155
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0091.npy,81341,1.0557369972380275,1.267300047,-0.2115630497619725
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0101.npy,69823,0.9112799805650977,1.2317535277,-0.3204735471349023
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0111.npy,49815,0.8693376069201525,1.1292457875,-0.25990818057984744
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0121.npy,61104,0.7679380207753195,1.0417483665,-0.27381034572468055
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0131.npy,80663,0.947985632737191,1.020861098,-0.07287546526280886
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0141.npy,95809,0.6522807168809506,0.9595846293,-0.3073039124190494
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0151.npy,95766,0.7785170763176609,1.083504323,-0.30498724668233923
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0161.npy,86948,0.8572266057305231,1.04628386,-0.18905725426947684
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0171.npy,88802,0.7162104033158255,0.940521997,-0.22431159368417453
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0181.npy,96079,0.7950829758049321,0.9803573101,-0.1852743342950679
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0191.npy,101187,0.8000163450229321,1.0631622176,-0.2631458725770679
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0201.npy,102440,0.9929799681090675,1.2213791305,-0.2283991623909324
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0211.npy,96932,0.9536631751242308,1.1424469925,-0.18878381737576921
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0221.npy,86120,1.2815024888306996,1.3547455585,-0.07324306966930028
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0231.npy,77115,0.949964951803518,1.1676152297,-0.21765027789648195
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0241.npy,73226,0.7909417684502964,1.0593391948,-0.26839742634970354
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0251.npy,80948,1.0539699541562393,1.4371664525,-0.3831964983437608
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0261.npy,76436,1.143077785229079,1.3351840102,-0.1921062249709211
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0271.npy,90927,0.7562748552662545,0.9490018435,-0.19272698823374557
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0281.npy,90868,0.7639643972335304,1.07971092,-0.31574652276646953
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0291.npy,92454,0.7623039619746466,0.9717322263,-0.20942826432535344
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0301.npy,90864,0.7272061024667398,1.0100134198,-0.28280731733326014
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0311.npy,71944,0.9308003128361834,1.2612585396,-0.33045822676381664
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0321.npy,85952,0.7517410112665376,0.9341538373,-0.18241282603346243
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0331.npy,86122,0.7262965740305162,0.9531531214,-0.2268565473694838
lifting_raw,R24_onepass,valid825,zurich_city_08_a_0341.npy,84660,0.7599119927786473,0.9197223637,-0.15981037092135275
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0001.npy,67767,0.8555293033455651,1.0737445263,-0.21821522295443496
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0011.npy,70871,0.780311089788008,1.1042911593,-0.323980069511992
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0021.npy,71505,0.7020731644057714,0.8934675132,-0.19139434879422856
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0031.npy,68263,0.8565449560254734,1.0003431123,-0.14379815627452652
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0041.npy,65470,1.1693884065469755,1.2022326543,-0.032844247753024414
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0051.npy,71053,0.8701798855241544,0.9688007983,-0.09862091277584561
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0061.npy,68037,0.8998529208520163,1.1403412619,-0.24048834104798367
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0071.npy,73458,0.7534867775275425,0.9774662903,-0.22397951277245753
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0081.npy,68615,1.212232754110854,1.4074787765,-0.19524602238914612
lifting_raw,R24_onepass,valid825,zurich_city_01_a_0091.npy,61185,1.0016379894880134,1.2665002911,-0.26486230161198665
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0001.npy,44685,0.5640740277005698,0.6974197857,-0.13334575799943016
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0011.npy,46928,1.4233499787226074,1.1781414148,0.24520856392260737
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0021.npy,45200,0.7431642308298537,0.964168107,-0.22100387617014627
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0031.npy,48059,1.1777148958629653,1.21141364,-0.033698744137034664
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0041.npy,45030,1.146035792876343,1.2632021361,-0.11716634322365715
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0051.npy,47445,0.8514050801964553,0.7695187355,0.08188634469645528
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0061.npy,48596,1.3693960875695033,1.2111763957,0.15821969186950335
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0071.npy,40751,1.8304874855979365,2.3867443437,-0.5562568581020637
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0081.npy,43448,0.7009046842318961,0.8796607439,-0.17875605966810393
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0091.npy,38545,0.6386100435760929,0.7206657803,-0.08205573672390709
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0101.npy,36210,0.6587113220037599,0.7993826701,-0.14067134809624005
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0111.npy,29398,1.1134375108216177,1.3006353536,-0.18719784277838225
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0121.npy,27463,1.5034838603035843,1.8408819366,-0.3373980762964157
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0131.npy,28997,1.3986948900228655,1.8339828258,-0.4352879357771344
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0141.npy,34071,2.18630412348067,2.8171988274,-0.63089470391933
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0151.npy,26385,2.4180934656883335,2.2375602556,0.18053321008833345
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0161.npy,38554,1.6353300224272016,2.0039800102,-0.3686499877727982
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0171.npy,34563,0.842236075198677,0.8651067209,-0.02287064570132291
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0181.npy,35773,0.7201343012658106,0.9158616048,-0.19572730353418943
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0191.npy,20116,2.4753067541486837,1.7566050501,0.7187017040486838
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0201.npy,29096,1.5578440930809894,2.0981911173,-0.5403470242190105
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0211.npy,32489,2.2018308379488745,2.7303575345,-0.5285266965511255
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0221.npy,42479,1.55808369646072,1.6503579342,-0.09227423773928001
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0231.npy,39996,1.0352854251472694,1.1491002616,-0.1138148364527305
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0241.npy,36317,0.7307028654496771,1.0573760653,-0.32667319985032284
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0251.npy,35130,0.9585607750162481,1.1899253665,-0.23136459148375188
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0261.npy,33288,1.203858103517282,1.1721453677,0.031712735817281956
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0271.npy,32992,0.8025958214271778,0.9281726915,-0.12557687007282226
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0281.npy,33517,0.8007020623962136,1.0012020486,-0.2004999862037864
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0291.npy,35731,0.8381264883124214,0.9371783693,-0.09905188098757856
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0301.npy,34700,0.8010934053353566,1.0061895488,-0.20509614346464355
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0311.npy,35559,0.8398814856433252,0.8884358017,-0.04855431605667482
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0321.npy,35744,0.9651022642841848,0.9876686035,-0.02256633921581519
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0331.npy,42999,0.7181886149933278,0.8429664607,-0.12477784570667227
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0341.npy,45386,0.7433899775937275,0.8458500419,-0.10246006430627252
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0351.npy,44906,0.9135012513732864,1.186113858,-0.2726126066267135
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0361.npy,42906,0.7563584167153097,0.937820468,-0.18146205128469028
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0371.npy,41162,0.6772131909221983,0.8922101999,-0.2149970089778016
lifting_raw,R24_onepass,valid825,zurich_city_10_b_0381.npy,41873,0.8856385910232624,1.0790709407,-0.19343234967673772
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0001.npy,42735,1.305180894993847,1.4106980154,-0.10551712040615291
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0011.npy,37170,1.2792648171234544,1.4830412841,-0.2037764669765456
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0021.npy,35662,1.831302274158739,1.8249697244,0.006332549758738981
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0031.npy,42684,1.1250164145972625,1.1536758504,-0.028659435802737443
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0041.npy,44273,0.9764173198066515,1.2248588481,-0.24844152829334853
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0051.npy,35631,1.449236754267588,1.6933850834,-0.24414832913241202
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0061.npy,37335,1.450693039980708,1.5500150663,-0.09932202631929199
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0071.npy,33546,1.2014112464627267,1.3587502748,-0.1573390283372733
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0081.npy,38966,1.3231405989048932,1.5420293293,-0.2188887303951068
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0091.npy,38400,1.0463067808846427,1.385756429,-0.33944964811535727
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0101.npy,38665,1.3173766573255992,1.4524690248,-0.1350923674744009
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0111.npy,39968,1.2289652689934003,1.284462531,-0.05549726200659966
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0121.npy,43018,0.9523147995505623,0.99707172,-0.04475692044943769
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0131.npy,46679,0.9890274828140522,1.5907439306,-0.6017164477859478
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0141.npy,62282,0.9687839849028292,1.1014488536,-0.13266486869717076
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0151.npy,59815,0.8101647136970146,0.9424237754,-0.1322590617029854
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0161.npy,52521,0.9841744112233363,1.0570069591,-0.07283254787666371
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0171.npy,46661,1.5105518215767406,1.3304606631,0.18009115847674062
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0181.npy,37890,1.3816737519071296,1.3988494656,-0.017175713692870298
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0191.npy,33555,1.8611577461025886,2.1435921435,-0.2824343973974113
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0201.npy,38056,1.390482853840705,1.4017724291,-0.01128957525929497
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0211.npy,37164,1.359845321184193,1.7831793705,-0.4233340493158071
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0221.npy,33996,1.365238903294684,1.8713056315,-0.5060667282053162
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0231.npy,37002,1.4942033160489707,1.9038861075,-0.40968279145102926
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0241.npy,32920,1.226691400399391,1.6407626443,-0.4140712439006091
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0251.npy,34624,1.3876457326631295,1.939108801,-0.5514630683368704
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0261.npy,35628,1.4238448302403917,1.5886609549,-0.16481612465960827
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0271.npy,37881,1.4005525004182382,1.8217411103,-0.4211886098817619
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0281.npy,41915,1.510927793409517,1.6480220386,-0.13709424519048286
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0291.npy,37961,1.398278621423062,1.7076547312,-0.3093761097769381
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0301.npy,34868,1.5011554126087348,1.5681513359,-0.06699592329126536
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0311.npy,34694,1.0539302666095545,1.3987037789,-0.3447735122904456
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0321.npy,30136,1.7393950099019628,1.9405541234,-0.20115911349803728
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0331.npy,26005,1.4263837176696066,1.8863215908,-0.45993787313039336
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0341.npy,24262,1.2651137018678908,1.8622580772,-0.5971443753321091
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0351.npy,26227,1.653191361860426,2.2877408062,-0.634549444339574
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0361.npy,26802,1.5291933892403353,1.8050208182,-0.2758274289596647
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0371.npy,44312,1.7188131668951634,2.2384311106,-0.5196179437048367
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0381.npy,49100,1.4211056882482167,1.6350779659,-0.2139722776517834
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0391.npy,49765,1.1532370272305397,1.3488973174,-0.1956602901694604
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0401.npy,42147,2.8303664299420133,3.7690553302,-0.9386889002579868
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0411.npy,36302,3.0947911259513257,4.4668643429,-1.3720732169486745
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0421.npy,32621,1.964259157019607,2.4518293431,-0.48757018608039293
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0431.npy,37359,1.1982993647563762,1.3361102328,-0.13781086804362386
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0441.npy,43012,1.3030912381861934,1.294542802,0.008548436186193387
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0451.npy,46884,1.7477334057163592,1.8968626357,-0.14912922998364087
lifting_raw,R24_onepass,valid825,zurich_city_02_e_0461.npy,48359,1.042313626757626,1.2971438228,-0.254830196042374
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0001.npy,63669,1.5694697770560848,1.649808973,-0.08033919594391525
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0011.npy,51642,1.1790384915383378,1.7633648484,-0.5843263568616621
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0021.npy,55363,1.377694968897384,1.617407638,-0.2397126691026159
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0031.npy,53710,1.231462343428506,1.5453642827,-0.3139019392714941
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0041.npy,46021,1.450466757717831,1.9348323999,-0.48436564218216915
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0051.npy,58210,1.1042335595447963,1.659431235,-0.5551976754552037
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0061.npy,83023,0.9365784064301373,1.3537785651,-0.4172001586698627
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0071.npy,87732,0.7353811620146082,0.9135682747,-0.17818711268539178
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0081.npy,85825,1.1049342124045145,1.1911072677,-0.08617305529548558
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0091.npy,82627,0.8534974377497041,1.0722023937,-0.21870495595029593
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0101.npy,72238,0.832740580770756,0.9712642584,-0.138523677629244
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0111.npy,66532,1.1425633591301028,1.4016635087,-0.25910014956989724
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0121.npy,84515,1.6238173637799873,1.9195520026,-0.2957346388200126
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0131.npy,89640,1.7395014773874522,1.6447010263,0.09480045108745228
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0141.npy,95906,2.1656594597586323,1.7994725956,0.36618686415863233
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0151.npy,98660,0.9483175708285091,0.9247768536,0.023540717228509145
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0161.npy,98942,1.201054079006199,1.2544737384,-0.053419659393801
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0171.npy,99285,0.8379143900267971,1.0772278038,-0.23931341377320292
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0181.npy,91666,3.3497865223819323,2.21736999,1.1324165323819324
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0191.npy,82201,0.8421543874595602,0.6479270325,0.19422735495956012
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0201.npy,75561,1.6715763372497228,1.3361214367,0.3354549005497227
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0211.npy,69382,1.766589805949251,2.9231142894,-1.1565244834507489
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0221.npy,68248,2.7432968183925506,2.7304914155,0.01280540289255061
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0231.npy,68855,2.4937955509147,2.7555882833,-0.26179273238529976
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0241.npy,87068,1.0998284186378942,1.7544010141,-0.6545725954621058
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0251.npy,82676,0.9059323903301886,1.0810555852,-0.17512319486981132
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0261.npy,74083,0.9414022004075498,1.1350936197,-0.19369141929245004
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0271.npy,83665,1.0536200672379143,1.3736979322,-0.3200778649620857
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0281.npy,77058,1.2483224430402577,1.471427265,-0.22310482195974224
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0291.npy,71912,1.0478885209657207,1.4695595832,-0.4216710622342792
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0301.npy,68833,1.3089842776662381,1.5001011279,-0.1911168502337619
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0311.npy,80341,0.9249580222838594,1.197940653,-0.2729826307161407
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0321.npy,84438,0.8401351287515726,1.0788500142,-0.23871488544842734
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0331.npy,81626,0.82568051802716,1.1567200364,-0.33103951837284007
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0341.npy,83030,0.7871000949936849,1.1826916852,-0.39559159020631507
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0351.npy,82044,0.8695109658838417,1.0632598819,-0.1937489160161584
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0361.npy,92311,0.8050055074168837,1.1395566008,-0.3345510933831163
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0371.npy,81630,1.1584206227994125,1.8423917371,-0.6839711143005875
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0381.npy,78288,1.1675863025690227,1.5757091404,-0.40812283783097736
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0391.npy,74979,1.0629038394504253,1.299210654,-0.23630681454957458
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0401.npy,80171,1.11124833339544,1.2993468648,-0.18809853140456
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0411.npy,89406,0.9479191188295133,1.1104138005,-0.16249468167048664
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0421.npy,89909,0.8666223809749234,1.1609361618,-0.29431378082507664
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0431.npy,82444,1.0758017842890442,1.4549825109,-0.3791807266109559
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0441.npy,85828,0.828182938012218,1.0763412727,-0.24815833468778192
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0451.npy,80635,1.1261200842135732,1.3420641626,-0.21594407838642682
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0461.npy,84450,1.0158499998272528,1.4090826673,-0.3932326674727473
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0471.npy,74429,1.0772624426461983,1.3368813525,-0.25961890985380176
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0481.npy,77051,1.0933027987531665,1.3715339515,-0.2782311527468335
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0491.npy,80885,1.0281031457542216,1.4177891451,-0.3896859993457784
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0501.npy,84181,0.9000059128876458,1.127605435,-0.22759952211235424
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0511.npy,84708,1.0101714311655288,1.177978043,-0.1678066118344712
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0521.npy,90933,1.2208776091029883,1.4485663552,-0.22768874609701184
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0531.npy,92887,0.7774197984239011,1.0403959414,-0.26297614297609884
lifting_raw,R24_onepass,valid825,zurich_city_05_a_0541.npy,86200,0.9741114374312932,1.1508606439,-0.17674920646870673
