case,real,order,mode,bp,packed32,prefetch,frontier,resident,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train1_p1,1,1,3,0,1,1,1,0,978,55,45,407,4070,219,110,88,75,0,8,2,325,0,0,1,21,21,6,109,0,139,45,450,135,45,0,6,1
train1_p1,1,1,3,0,1,1,1,1,968,55,45,407,4070,203,94,88,75,8,0,4,325,0,0,1,21,21,6,109,0,129,45,450,135,45,0,6,1
train1_p1,1,1,3,1,1,1,0,0,1225,47,47,470,4700,206,94,91,83,0,0,1,341,60,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train1_p1,1,1,3,1,1,1,0,1,1225,47,47,470,4700,206,94,91,83,0,0,4,341,60,5,1,27,54,6,123,0,298,47,470,141,47,0,11,1
train1_p1,1,1,3,1,1,1,1,0,1214,55,45,407,4070,219,110,88,75,0,8,2,325,83,1,1,27,54,6,135,0,309,45,450,135,45,0,7,1
train1_p1,1,1,3,1,1,1,1,1,1187,55,45,407,4070,203,94,88,75,8,0,4,325,81,0,1,27,54,6,139,0,279,45,450,135,45,0,6,1
train1_p2,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p2,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p2,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p2,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p2,1,1,2,0,1,1,0,0,1165,55,55,550,5500,245,110,114,104,0,0,1,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,0,1,1,0,1,1165,55,55,550,5500,245,110,114,104,0,0,4,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,0,1,1,1,0,1008,67,46,409,4090,265,134,110,86,0,12,3,307,0,0,1,21,21,6,115,0,148,46,460,138,46,0,6,1
train1_p2,1,1,2,0,1,1,1,1,996,67,46,409,4090,243,112,110,86,11,1,4,307,0,0,1,21,21,6,115,0,136,46,460,138,46,0,6,1
train1_p2,1,1,2,1,1,1,0,0,1412,55,55,550,5500,245,110,114,104,0,0,1,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,2,1,1,1,0,1,1412,55,55,550,5500,245,110,114,104,0,0,4,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,2,1,1,1,1,0,1291,67,46,409,4090,265,134,110,86,0,12,3,307,98,0,1,30,57,6,166,0,335,46,460,138,46,0,6,1
train1_p2,1,1,2,1,1,1,1,1,1258,67,46,409,4090,243,112,110,86,11,1,4,307,70,1,1,30,57,6,168,0,299,46,460,138,46,0,7,1
train1_p2,1,1,3,0,1,1,0,0,1165,55,55,550,5500,247,110,116,106,0,0,1,339,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,3,0,1,1,0,1,1165,55,55,550,5500,247,110,116,106,0,0,4,339,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,3,0,1,1,1,0,1009,67,46,408,4080,265,134,110,86,0,12,3,304,0,0,1,21,21,6,116,0,148,46,460,138,46,0,6,1
train1_p2,1,1,3,0,1,1,1,1,997,67,46,408,4080,243,112,110,86,11,1,4,304,0,0,1,21,21,6,116,0,136,46,460,138,46,0,6,1
train1_p2,1,1,3,1,1,1,0,0,1406,55,55,550,5500,247,110,116,106,0,0,1,339,87,3,1,27,54,6,141,0,343,55,550,165,55,0,9,1
train1_p2,1,1,3,1,1,1,0,1,1406,55,55,550,5500,247,110,116,106,0,0,4,339,87,3,1,27,54,6,141,0,343,55,550,165,55,0,9,1
train1_p2,1,1,3,1,1,1,1,0,1291,67,46,408,4080,265,134,110,86,0,12,3,304,115,8,1,27,54,6,161,0,338,46,460,138,46,0,14,1
train1_p2,1,1,3,1,1,1,1,1,1247,67,46,408,4080,243,112,110,86,11,1,4,304,82,7,1,27,54,6,160,0,296,46,460,138,46,0,13,1
train1_p3,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p3,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p3,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p3,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p3,1,1,2,0,1,1,0,0,1008,47,47,470,4700,219,94,104,96,0,0,1,343,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train1_p3,1,1,2,0,1,1,0,1,1008,47,47,470,4700,219,94,104,96,0,0,4,343,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train1_p3,1,1,2,0,1,1,1,0,998,57,46,409,4090,237,114,102,89,0,10,2,329,0,0,1,21,21,6,111,0,142,46,460,138,46,0,6,1
train1_p3,1,1,2,0,1,1,1,1,986,57,46,409,4090,217,94,102,89,10,0,4,329,0,0,1,21,21,6,111,0,130,46,460,138,46,0,6,1
train1_p3,1,1,2,1,1,1,0,0,1231,47,47,470,4700,219,94,104,96,0,0,1,343,65,4,1,30,57,6,126,0,296,47,470,141,47,0,10,1
train1_p3,1,1,2,1,1,1,0,1,1231,47,47,470,4700,219,94,104,96,0,0,4,343,65,4,1,30,57,6,126,0,296,47,470,141,47,0,10,1
train1_p3,1,1,2,1,1,1,1,0,1251,57,46,409,4090,237,114,102,89,0,10,2,329,86,1,1,30,57,6,150,0,310,46,460,138,46,0,7,1
train1_p3,1,1,2,1,1,1,1,1,1225,57,46,409,4090,217,94,102,89,10,0,4,329,76,1,1,30,57,6,147,0,287,46,460,138,46,0,7,1
train1_p3,1,1,3,0,1,1,0,0,1008,47,47,470,4700,216,94,101,93,0,0,1,342,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train1_p3,1,1,3,0,1,1,0,1,1008,47,47,470,4700,216,94,101,93,0,0,4,342,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train1_p3,1,1,3,0,1,1,1,0,998,57,46,408,4080,234,114,99,86,0,10,2,328,0,0,1,21,21,6,111,0,142,46,460,138,46,0,6,1
train1_p3,1,1,3,0,1,1,1,1,986,57,46,408,4080,214,94,99,86,10,0,4,328,0,0,1,21,21,6,111,0,130,46,460,138,46,0,6,1
train1_p3,1,1,3,1,1,1,0,0,1225,47,47,470,4700,216,94,101,93,0,0,1,342,67,2,1,27,54,6,125,0,299,47,470,141,47,0,8,1
train1_p3,1,1,3,1,1,1,0,1,1225,47,47,470,4700,216,94,101,93,0,0,4,342,67,2,1,27,54,6,125,0,299,47,470,141,47,0,8,1
train1_p3,1,1,3,1,1,1,1,0,1247,57,46,408,4080,234,114,99,86,0,10,2,328,87,0,1,27,54,6,144,0,319,46,460,138,46,0,6,1
train1_p3,1,1,3,1,1,1,1,1,1219,57,46,408,4080,214,94,99,86,10,0,4,328,76,3,1,27,54,6,138,0,294,46,460,138,46,0,9,1
train1_p4,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p4,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p4,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p4,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p4,1,1,2,0,1,1,0,0,1297,61,61,610,6100,326,122,183,162,0,0,1,361,0,0,1,21,21,6,144,0,183,61,610,183,61,0,6,1
train1_p4,1,1,2,0,1,1,0,1,1297,61,61,610,6100,326,122,183,162,0,0,4,361,0,0,1,21,21,6,144,0,183,61,610,183,61,0,6,1
train1_p4,1,1,2,0,1,1,1,0,1156,75,53,448,4480,345,150,174,138,0,14,3,325,0,0,1,21,21,6,137,0,169,53,530,159,53,0,6,1
train1_p4,1,1,2,0,1,1,1,1,1138,75,53,448,4480,319,124,174,138,13,1,4,325,0,0,1,21,21,6,137,0,151,53,530,159,53,0,6,1
train1_p4,1,1,2,1,1,1,0,0,1580,61,61,610,6100,325,122,182,162,0,0,1,362,121,3,1,30,57,6,186,0,376,61,610,183,61,0,9,1
train1_p4,1,1,2,1,1,1,0,1,1580,61,61,610,6100,325,122,182,162,0,0,4,362,121,3,1,30,57,6,186,0,376,61,610,183,61,0,9,1
train1_p4,1,1,2,1,1,1,1,0,1459,75,53,448,4480,345,150,174,138,0,14,3,325,126,5,1,30,57,6,194,0,365,53,530,159,53,0,11,1
train1_p4,1,1,2,1,1,1,1,1,1429,75,53,448,4480,319,124,174,138,13,1,4,325,117,3,1,30,57,6,202,0,329,53,530,159,53,0,9,1
train1_p4,1,1,3,0,1,1,0,0,1271,60,60,600,6000,317,120,176,156,0,0,1,362,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train1_p4,1,1,3,0,1,1,0,1,1271,60,60,600,6000,317,120,176,156,0,0,4,362,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train1_p4,1,1,3,0,1,1,1,0,1132,73,52,446,4460,338,146,171,135,0,13,3,325,0,0,1,21,21,6,131,0,166,52,520,156,52,0,6,1
train1_p4,1,1,3,0,1,1,1,1,1116,73,52,446,4460,314,122,171,135,12,1,4,325,0,0,1,21,21,6,131,0,150,52,520,156,52,0,6,1
train1_p4,1,1,3,1,1,1,0,0,1544,60,60,600,6000,317,120,176,156,0,0,1,362,101,6,1,27,54,6,173,0,371,60,600,180,60,0,12,1
train1_p4,1,1,3,1,1,1,0,1,1544,60,60,600,6000,317,120,176,156,0,0,4,362,101,6,1,27,54,6,173,0,371,60,600,180,60,0,12,1
train1_p4,1,1,3,1,1,1,1,0,1439,73,52,446,4460,338,146,171,135,0,13,3,325,123,2,1,27,54,6,188,0,375,52,520,156,52,0,8,1
train1_p4,1,1,3,1,1,1,1,1,1384,73,52,446,4460,314,122,171,135,12,1,4,325,112,0,1,27,54,6,192,0,318,52,520,156,52,0,6,1
train1_p5,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p5,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p5,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p5,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p5,1,1,2,0,1,1,0,0,1046,49,49,490,4900,217,98,98,90,0,0,1,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p5,1,1,2,0,1,1,0,1,1046,49,49,490,4900,217,98,98,90,0,0,4,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p5,1,1,2,0,1,1,1,0,1000,61,46,412,4120,239,122,96,77,0,12,3,309,0,0,1,21,21,6,113,0,142,46,460,138,46,0,6,1
train1_p5,1,1,2,0,1,1,1,1,988,61,46,412,4120,215,98,96,77,12,0,4,309,0,0,1,21,21,6,113,0,130,46,460,138,46,0,6,1
train1_p5,1,1,2,1,1,1,0,0,1276,49,49,490,4900,217,98,98,90,0,0,1,344,75,1,1,30,57,6,135,0,305,49,490,147,49,0,7,1
train1_p5,1,1,2,1,1,1,0,1,1276,49,49,490,4900,217,98,98,90,0,0,4,344,75,1,1,30,57,6,135,0,305,49,490,147,49,0,7,1
train1_p5,1,1,2,1,1,1,1,0,1259,61,46,412,4120,239,122,96,77,0,12,3,309,75,1,1,30,57,6,156,0,312,46,460,138,46,0,7,1
train1_p5,1,1,2,1,1,1,1,1,1232,61,46,412,4120,215,98,96,77,12,0,4,309,78,3,1,30,57,6,159,0,280,46,460,138,46,0,9,1
train1_p5,1,1,3,0,1,1,0,0,1046,49,49,490,4900,215,98,96,88,0,0,1,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p5,1,1,3,0,1,1,0,1,1046,49,49,490,4900,215,98,96,88,0,0,4,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p5,1,1,3,0,1,1,1,0,1000,61,46,412,4120,237,122,94,75,0,12,3,309,0,0,1,21,21,6,113,0,142,46,460,138,46,0,6,1
train1_p5,1,1,3,0,1,1,1,1,988,61,46,412,4120,213,98,94,75,12,0,4,309,0,0,1,21,21,6,113,0,130,46,460,138,46,0,6,1
train1_p5,1,1,3,1,1,1,0,0,1276,49,49,490,4900,215,98,96,88,0,0,1,344,74,4,1,27,54,6,127,0,316,49,490,147,49,0,10,1
train1_p5,1,1,3,1,1,1,0,1,1276,49,49,490,4900,215,98,96,88,0,0,4,344,74,4,1,27,54,6,127,0,316,49,490,147,49,0,10,1
train1_p5,1,1,3,1,1,1,1,0,1249,61,46,412,4120,237,122,94,75,0,12,3,309,77,2,1,27,54,6,148,0,315,46,460,138,46,0,8,1
train1_p5,1,1,3,1,1,1,1,1,1219,61,46,412,4120,213,98,94,75,12,0,4,309,64,0,1,27,54,6,149,0,286,46,460,138,46,0,6,1
train1_p6,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p6,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p6,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p6,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p6,1,1,2,0,1,1,0,0,1089,51,51,510,5100,231,102,108,98,0,0,1,342,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train1_p6,1,1,2,0,1,1,0,1,1089,51,51,510,5100,231,102,108,98,0,0,4,342,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train1_p6,1,1,2,0,1,1,1,0,984,63,45,413,4130,253,126,106,81,0,12,3,310,0,0,1,21,21,6,113,0,141,45,450,135,45,0,6,1
train1_p6,1,1,2,0,1,1,1,1,976,63,45,413,4130,231,104,106,81,11,1,4,310,0,0,1,21,21,6,113,0,133,45,450,135,45,0,6,1
train1_p6,1,1,2,1,1,1,0,0,1328,51,51,510,5100,231,102,108,98,0,0,1,342,84,0,1,30,57,6,139,0,324,51,510,153,51,0,6,1
train1_p6,1,1,2,1,1,1,0,1,1328,51,51,510,5100,231,102,108,98,0,0,4,342,84,0,1,30,57,6,139,0,324,51,510,153,51,0,6,1
train1_p6,1,1,2,1,1,1,1,0,1249,63,45,413,4130,253,126,106,81,0,12,3,310,95,0,1,30,57,6,154,0,320,45,450,135,45,0,6,1
train1_p6,1,1,2,1,1,1,1,1,1232,63,45,413,4130,231,104,106,81,11,1,4,310,68,0,1,30,57,6,170,0,287,45,450,135,45,0,6,1
train1_p6,1,1,3,0,1,1,0,0,1090,51,51,510,5100,229,102,106,95,0,0,1,339,0,0,1,21,21,6,117,0,153,51,510,153,51,0,6,1
train1_p6,1,1,3,0,1,1,0,1,1090,51,51,510,5100,229,102,106,95,0,0,4,339,0,0,1,21,21,6,117,0,153,51,510,153,51,0,6,1
train1_p6,1,1,3,0,1,1,1,0,986,63,45,413,4130,250,126,103,76,0,12,3,304,0,0,1,21,21,6,115,0,141,45,450,135,45,0,6,1
train1_p6,1,1,3,0,1,1,1,1,978,63,45,413,4130,228,104,103,76,11,1,4,304,0,0,1,21,21,6,115,0,133,45,450,135,45,0,6,1
train1_p6,1,1,3,1,1,1,0,0,1324,51,51,510,5100,229,102,106,95,0,0,1,339,88,7,1,27,54,6,136,0,322,51,510,153,51,0,13,1
train1_p6,1,1,3,1,1,1,0,1,1324,51,51,510,5100,229,102,106,95,0,0,4,339,88,7,1,27,54,6,136,0,322,51,510,153,51,0,13,1
train1_p6,1,1,3,1,1,1,1,0,1231,63,45,413,4130,250,126,103,76,0,12,3,304,83,1,1,27,54,6,152,0,309,45,450,135,45,0,7,1
train1_p6,1,1,3,1,1,1,1,1,1225,63,45,413,4130,228,104,103,76,11,1,4,304,76,3,1,27,54,6,155,0,298,45,450,135,45,0,9,1
train1_p7,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p7,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p7,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p7,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p7,1,1,2,0,1,1,0,0,1026,48,48,480,4800,213,96,96,88,0,0,1,337,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p7,1,1,2,0,1,1,0,1,1026,48,48,480,4800,213,96,96,88,0,0,4,337,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p7,1,1,2,0,1,1,1,0,980,56,45,403,4030,228,112,95,81,0,8,2,321,0,0,1,21,21,6,109,0,141,45,450,135,45,0,6,1
train1_p7,1,1,2,0,1,1,1,1,968,56,45,403,4030,212,96,95,81,8,0,4,321,0,0,1,21,21,6,109,0,129,45,450,135,45,0,6,1
train1_p7,1,1,2,1,1,1,0,0,1247,48,48,480,4800,213,96,96,88,0,0,1,337,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p7,1,1,2,1,1,1,0,1,1247,48,48,480,4800,213,96,96,88,0,0,4,337,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p7,1,1,2,1,1,1,1,0,1243,56,45,403,4030,228,112,95,81,0,8,2,321,81,4,1,30,57,6,145,0,319,45,450,135,45,0,10,1
train1_p7,1,1,2,1,1,1,1,1,1214,56,45,403,4030,212,96,95,81,8,0,4,321,78,2,1,30,57,6,145,0,292,45,450,135,45,0,8,1
train1_p7,1,1,3,0,1,1,0,0,1026,48,48,480,4800,211,96,94,86,0,0,1,337,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p7,1,1,3,0,1,1,0,1,1026,48,48,480,4800,211,96,94,86,0,0,4,337,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p7,1,1,3,0,1,1,1,0,980,56,45,403,4030,227,112,94,80,0,8,2,321,0,0,1,21,21,6,109,0,141,45,450,135,45,0,6,1
train1_p7,1,1,3,0,1,1,1,1,968,56,45,403,4030,211,96,94,80,8,0,4,321,0,0,1,21,21,6,109,0,129,45,450,135,45,0,6,1
train1_p7,1,1,3,1,1,1,0,0,1239,48,48,480,4800,211,96,94,86,0,0,1,337,61,3,1,27,54,6,121,0,301,48,480,144,48,0,9,1
train1_p7,1,1,3,1,1,1,0,1,1239,48,48,480,4800,211,96,94,86,0,0,4,337,61,3,1,27,54,6,121,0,301,48,480,144,48,0,9,1
train1_p7,1,1,3,1,1,1,1,0,1231,56,45,403,4030,227,112,94,80,0,8,2,321,87,2,1,27,54,6,137,0,323,45,450,135,45,0,8,1
train1_p7,1,1,3,1,1,1,1,1,1214,56,45,403,4030,211,96,94,80,8,0,4,321,80,4,1,27,54,6,143,0,298,45,450,135,45,0,10,1
train1_p8,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p8,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p8,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p8,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p8,1,1,2,0,1,1,0,0,1249,59,59,590,5900,305,118,166,150,0,0,1,369,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train1_p8,1,1,2,0,1,1,0,1,1249,59,59,590,5900,305,118,166,150,0,0,4,369,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train1_p8,1,1,2,0,1,1,1,0,1132,79,52,446,4460,343,158,164,129,0,20,4,331,0,0,1,21,21,6,133,0,164,52,520,156,52,0,6,1
train1_p8,1,1,2,0,1,1,1,1,1116,79,52,446,4460,309,124,164,129,17,3,4,331,0,0,1,21,21,6,133,0,148,52,520,156,52,0,6,1
train1_p8,1,1,2,1,1,1,0,0,1522,59,59,590,5900,305,118,166,150,0,0,1,369,108,5,1,30,57,6,163,0,369,59,590,177,59,0,11,1
train1_p8,1,1,2,1,1,1,0,1,1522,59,59,590,5900,305,118,166,150,0,0,4,369,108,5,1,30,57,6,163,0,369,59,590,177,59,0,11,1
train1_p8,1,1,2,1,1,1,1,0,1439,79,52,446,4460,343,158,164,129,0,20,4,331,111,3,1,30,57,6,199,0,357,52,520,156,52,0,9,1
train1_p8,1,1,2,1,1,1,1,1,1423,79,52,446,4460,309,124,164,129,17,3,4,331,113,11,1,30,57,6,204,0,328,52,520,156,52,0,17,1
train1_p8,1,1,3,0,1,1,0,0,1251,59,59,590,5900,306,118,167,149,0,0,1,367,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train1_p8,1,1,3,0,1,1,0,1,1251,59,59,590,5900,306,118,167,149,0,0,4,367,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train1_p8,1,1,3,0,1,1,1,0,1132,79,52,445,4450,341,158,162,130,0,20,4,339,0,0,1,21,21,6,133,0,164,52,520,156,52,0,6,1
train1_p8,1,1,3,0,1,1,1,1,1116,79,52,445,4450,307,124,162,130,17,3,4,339,0,0,1,21,21,6,133,0,148,52,520,156,52,0,6,1
train1_p8,1,1,3,1,1,1,0,0,1524,59,59,590,5900,306,118,167,149,0,0,1,367,100,3,1,27,54,6,162,0,380,59,590,177,59,0,9,1
train1_p8,1,1,3,1,1,1,0,1,1524,59,59,590,5900,306,118,167,149,0,0,4,367,100,3,1,27,54,6,162,0,380,59,590,177,59,0,9,1
train1_p8,1,1,3,1,1,1,1,0,1423,79,52,445,4450,341,158,162,130,0,20,4,339,112,6,1,27,54,6,188,0,355,52,520,156,52,0,12,1
train1_p8,1,1,3,1,1,1,1,1,1372,79,52,445,4450,307,124,162,130,17,3,4,339,108,2,1,27,54,6,190,0,306,52,520,156,52,0,8,1
train1_p9,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p9,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p9,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p9,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train1_p9,1,1,2,0,1,1,0,0,1132,53,53,530,5300,256,106,129,115,0,0,1,335,0,0,1,21,21,6,123,0,159,53,530,159,53,0,6,1
train1_p9,1,1,2,0,1,1,0,1,1132,53,53,530,5300,256,106,129,115,0,0,4,335,0,0,1,21,21,6,123,0,159,53,530,159,53,0,6,1
train1_p9,1,1,2,0,1,1,1,0,1046,69,48,409,4090,284,138,125,96,0,16,4,296,0,0,1,21,21,6,119,0,152,48,480,144,48,0,6,1
train1_p9,1,1,2,0,1,1,1,1,1028,69,48,409,4090,254,108,125,96,15,1,4,296,0,0,1,21,21,6,119,0,134,48,480,144,48,0,6,1
train1_p9,1,1,2,1,1,1,0,0,1358,53,53,530,5300,256,106,129,115,0,0,1,335,80,0,1,30,57,6,142,0,321,53,530,159,53,0,6,1
train1_p9,1,1,2,1,1,1,0,1,1358,53,53,530,5300,256,106,129,115,0,0,4,335,80,0,1,30,57,6,142,0,321,53,530,159,53,0,6,1
train1_p9,1,1,2,1,1,1,1,0,1335,69,48,409,4090,284,138,125,96,0,16,4,296,96,2,1,30,57,6,167,0,346,48,480,144,48,0,8,1
train1_p9,1,1,2,1,1,1,1,1,1274,69,48,409,4090,254,108,125,96,15,1,4,296,79,2,1,30,57,6,162,0,290,48,480,144,48,0,8,1
train1_p9,1,1,3,0,1,1,0,0,1112,52,52,520,5200,254,104,129,114,0,0,1,333,0,0,1,21,21,6,121,0,156,52,520,156,52,0,6,1
train1_p9,1,1,3,0,1,1,0,1,1112,52,52,520,5200,254,104,129,114,0,0,4,333,0,0,1,21,21,6,121,0,156,52,520,156,52,0,6,1
train1_p9,1,1,3,0,1,1,1,0,1026,67,47,407,4070,279,134,124,95,0,15,4,293,0,0,1,21,21,6,117,0,149,47,470,141,47,0,6,1
train1_p9,1,1,3,0,1,1,1,1,1010,67,47,407,4070,251,106,124,95,14,1,4,293,0,0,1,21,21,6,117,0,133,47,470,141,47,0,6,1
train1_p9,1,1,3,1,1,1,0,0,1368,52,52,520,5200,254,104,129,114,0,0,1,333,72,4,1,27,54,6,149,0,341,52,520,156,52,0,10,1
train1_p9,1,1,3,1,1,1,0,1,1368,52,52,520,5200,254,104,129,114,0,0,4,333,72,4,1,27,54,6,149,0,341,52,520,156,52,0,10,1
train1_p9,1,1,3,1,1,1,1,0,1298,67,47,407,4070,279,134,124,95,0,15,4,293,90,2,1,27,54,6,162,0,335,47,470,141,47,0,8,1
train1_p9,1,1,3,1,1,1,1,1,1265,67,47,407,4070,251,106,124,95,14,1,4,293,84,1,1,27,54,6,171,0,294,47,470,141,47,0,7,1
train1_p10,1,1,1,0,1,1,0,0,1297,64,64,640,6400,158,128,0,116,0,0,1,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p10,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train1_p10,1,1,1,1,1,1,0,0,1379,64,64,640,6400,158,128,0,116,0,0,1,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
