context,p,word,anchor,last_gate_read,last_PED_read,last_write,physical_free,local_outputs_done,output_policy_extra_hold
0,0,210,True,84507,41029,27316,84507,84661,154
0,0,211,True,84508,41035,27316,84508,84661,153
0,0,212,True,84509,41044,27316,84509,84661,152
0,0,213,True,84611,41053,27377,84611,84661,50
0,0,214,True,84612,41059,27377,84612,84661,49
0,0,215,True,84613,41068,27377,84613,84661,48
0,0,216,True,83482,41965,27388,83482,84661,1179
0,0,217,True,83483,41971,27388,83483,84661,1178
0,0,218,True,83484,41980,27388,83484,84661,1177
0,0,219,True,83586,41989,27399,83586,84661,1075
0,0,220,True,83587,41995,27399,83587,84661,1074
0,0,221,True,83588,42004,27399,83588,84661,1073
0,0,222,True,83690,42013,27410,83690,84661,971
0,0,223,True,83691,42019,27410,83691,84661,970
0,0,224,True,83692,42028,27410,83692,84661,969
0,0,225,True,83794,42037,27421,83794,84661,867
0,0,226,True,83795,42043,27421,83795,84661,866
0,0,227,True,83796,42052,27421,83796,84661,865
0,0,228,True,83898,42061,27432,83898,84661,763
0,0,229,True,83899,42067,27432,83899,84661,762
0,0,230,True,83900,42076,27432,83900,84661,761
0,0,231,True,84002,42085,27443,84002,84661,659
0,0,232,True,84003,42091,27443,84003,84661,658
0,0,233,True,84004,42100,27443,84004,84661,657
0,0,234,True,84106,42109,27454,84106,84661,555
0,0,235,True,84107,42115,27454,84107,84661,554
0,0,236,True,84108,42124,27454,84108,84661,553
0,0,237,True,84210,42133,27465,84210,84661,451
0,0,238,True,84211,42139,27465,84211,84661,450
0,0,239,True,84212,42148,27465,84212,84661,449
0,0,240,True,84314,42157,27476,84314,84661,347
0,0,241,True,84315,42163,27476,84315,84661,346
0,0,242,True,84316,42172,27476,84316,84661,345
0,0,243,True,84418,42181,27487,84418,84661,243
0,0,244,True,84419,42187,27487,84419,84661,242
0,0,245,True,84420,42196,27487,84420,84661,241
0,0,246,True,84522,42205,27498,84522,84661,139
0,0,247,True,84523,42211,27498,84523,84661,138
0,0,248,True,84524,42220,27498,84524,84661,137
0,0,249,True,84626,42229,27509,84626,84661,35
0,0,250,True,84627,42235,27509,84627,84661,34
0,0,251,True,84628,42244,27509,84628,84661,33
0,0,252,True,83497,43141,27570,83497,84661,1164
0,0,253,True,83498,43147,27570,83498,84661,1163
0,0,254,True,83499,43156,27570,83499,84661,1162
0,0,255,True,83601,43165,27631,83601,84661,1060
0,0,256,True,83602,43171,27631,83602,84661,1059
0,0,257,True,83603,43180,27631,83603,84661,1058
0,0,258,True,83705,43189,27692,83705,84661,956
0,0,259,True,83706,43195,27692,83706,84661,955
0,0,260,True,83707,43204,27692,83707,84661,954
0,0,261,True,83809,43213,27753,83809,84661,852
0,0,262,True,83810,43219,27753,83810,84661,851
0,0,263,True,83811,43228,27753,83811,84661,850
0,0,264,True,83913,43237,27814,83913,84661,748
0,0,265,True,83914,43243,27814,83914,84661,747
0,0,266,True,83915,43252,27814,83915,84661,746
0,0,267,True,84017,43261,27875,84017,84661,644
0,0,268,True,84018,43267,27875,84018,84661,643
0,0,269,True,84019,43276,27875,84019,84661,642
0,0,270,True,84121,43285,27936,84121,84661,540
0,0,271,True,84122,43291,27936,84122,84661,539
0,0,272,True,84123,43300,27936,84123,84661,538
0,0,273,True,84225,43309,27997,84225,84661,436
0,0,274,True,84226,43315,27997,84226,84661,435
0,0,275,True,84227,43324,27997,84227,84661,434
0,0,276,True,84329,43333,28058,84329,84661,332
0,0,277,True,84330,43339,28058,84330,84661,331
0,0,278,True,84331,43348,28058,84331,84661,330
0,0,279,True,84433,43357,28119,84433,84661,228
0,0,280,True,84434,43363,28119,84434,84661,227
0,0,281,True,84435,43372,28119,84435,84661,226
0,0,282,True,84537,43381,28180,84537,84661,124
0,0,283,True,84538,43387,28180,84538,84661,123
0,0,284,True,84539,43396,28180,84539,84661,122
0,0,285,True,84641,43405,28241,84641,84661,20
0,0,286,True,84642,43411,28241,84642,84661,19
0,0,287,True,84643,43420,28241,84643,84661,18
0,0,288,True,83477,44317,28302,83477,84661,1184
0,0,289,True,83478,44323,28302,83478,84661,1183
0,0,290,True,83479,44332,28302,83479,84661,1182
0,0,291,True,83581,44341,28363,83581,84661,1080
0,0,292,True,83582,44347,28363,83582,84661,1079
0,0,293,True,83583,44356,28363,83583,84661,1078
0,0,294,True,83685,44365,28424,83685,84661,976
0,0,295,True,83686,44371,28424,83686,84661,975
0,0,296,True,83687,44380,28424,83687,84661,974
0,0,297,True,83789,44389,28485,83789,84661,872
0,0,298,True,83790,44395,28485,83790,84661,871
0,0,299,True,83791,44404,28485,83791,84661,870
0,0,300,True,83893,44413,28546,83893,84661,768
0,0,301,True,83894,44419,28546,83894,84661,767
0,0,302,True,83895,44428,28546,83895,84661,766
0,0,303,True,83997,44437,28607,83997,84661,664
0,0,304,True,83998,44443,28607,83998,84661,663
0,0,305,True,83999,44452,28607,83999,84661,662
0,0,306,True,84101,44461,28668,84101,84661,560
0,0,307,True,84102,44467,28668,84102,84661,559
0,0,308,True,84103,44476,28668,84103,84661,558
0,0,309,True,84205,44485,28729,84205,84661,456
0,0,310,True,84206,44491,28729,84206,84661,455
0,0,311,True,84207,44500,28729,84207,84661,454
0,0,312,True,84309,44509,28790,84309,84661,352
0,0,313,True,84310,44515,28790,84310,84661,351
0,0,314,True,84311,44524,28790,84311,84661,350
0,0,315,True,84413,44533,28851,84413,84661,248
0,0,316,True,84414,44539,28851,84414,84661,247
0,0,317,True,84415,44548,28851,84415,84661,246
0,0,318,True,84517,44557,28912,84517,84661,144
0,0,319,True,84518,44563,28912,84518,84661,143
0,0,320,True,84519,44572,28912,84519,84661,142
0,0,321,True,84621,44581,28973,84621,84661,40
0,0,322,True,84622,44587,28973,84622,84661,39
0,0,323,True,84623,44596,28973,84623,84661,38
0,0,324,True,83492,45493,28984,83492,84661,1169
0,0,325,True,83493,45499,28984,83493,84661,1168
0,0,326,True,83494,45508,28984,83494,84661,1167
0,0,327,True,83596,45517,28995,83596,84661,1065
0,0,328,True,83597,45523,28995,83597,84661,1064
0,0,329,True,83598,45532,28995,83598,84661,1063
0,0,330,True,83700,45541,29006,83700,84661,961
0,0,331,True,83701,45547,29006,83701,84661,960
0,0,332,True,83702,45556,29006,83702,84661,959
0,0,333,True,83804,45565,29017,83804,84661,857
0,0,334,True,83805,45571,29017,83805,84661,856
0,0,335,True,83806,45580,29017,83806,84661,855
0,0,336,True,83908,45589,29028,83908,84661,753
0,0,337,True,83909,45595,29028,83909,84661,752
0,0,338,True,83910,45604,29028,83910,84661,751
0,0,339,True,84012,45613,29039,84012,84661,649
0,0,340,True,84013,45619,29039,84013,84661,648
0,0,341,True,84014,45628,29039,84014,84661,647
0,0,342,True,84116,45637,29050,84116,84661,545
0,0,343,True,84117,45643,29050,84117,84661,544
0,0,344,True,84118,45652,29050,84118,84661,543
0,0,345,True,84220,45661,29061,84220,84661,441
0,0,346,True,84221,45667,29061,84221,84661,440
0,0,347,True,84222,45676,29061,84222,84661,439
0,0,348,True,84324,45685,29072,84324,84661,337
0,0,349,True,84325,45691,29072,84325,84661,336
0,0,350,True,84326,45700,29072,84326,84661,335
0,0,351,True,84428,45709,29083,84428,84661,233
0,0,352,True,84429,45715,29083,84429,84661,232
0,0,353,True,84430,45724,29083,84430,84661,231
0,0,354,True,84532,45733,29094,84532,84661,129
0,0,355,True,84533,45739,29094,84533,84661,128
0,0,356,True,84534,45748,29094,84534,84661,127
0,0,357,True,84636,45757,29105,84636,84661,25
0,0,358,True,84637,45763,29105,84637,84661,24
0,0,359,True,84638,45772,29105,84638,84661,23
0,1,360,True,83539,46669,29166,83539,84713,1174
0,1,361,True,83540,46675,29166,83540,84713,1173
0,1,362,True,83541,46684,29166,83541,84713,1172
0,1,363,True,83643,46693,29227,83643,84713,1070
0,1,364,True,83644,46699,29227,83644,84713,1069
0,1,365,True,83645,46708,29227,83645,84713,1068
0,1,366,True,83747,46717,29288,83747,84713,966
0,1,367,True,83748,46723,29288,83748,84713,965
0,1,368,True,83749,46732,29288,83749,84713,964
0,1,369,True,83851,46741,29349,83851,84713,862
0,1,370,True,83852,46747,29349,83852,84713,861
0,1,371,True,83853,46756,29349,83853,84713,860
0,1,372,True,83955,46765,29410,83955,84713,758
0,1,373,True,83956,46771,29410,83956,84713,757
0,1,374,True,83957,46780,29410,83957,84713,756
0,1,375,True,84059,46789,29471,84059,84713,654
0,1,376,True,84060,46795,29471,84060,84713,653
0,1,377,True,84061,46804,29471,84061,84713,652
0,1,378,True,84163,46813,29532,84163,84713,550
0,1,379,True,84164,46819,29532,84164,84713,549
0,1,380,True,84165,46828,29532,84165,84713,548
0,1,381,True,84267,46837,29593,84267,84713,446
