case	real	time	intersection	reduce	stress	cycles_through_done_handshake	last_gate	source_reads	w_reads	w_zero	packets	events	commits	source_req_wait	w_req_wait	w_response_wait	output_wait	barrier_wait	psn_issues	nr_peak	w_pending_peak	w_accept_peak	source_accept_peak	first_tile0	first_tile1	w_metadata_reads	w_value_reads	compare_active_PE_beats	weight_pointer_advances_without_value	nrv_skips	nnz_tile0	nnz_tile1	image_bytes_tile0	image_bytes_tile1	frontend_load_beats	configuration_beats	rank_catchup_pe_beats	producer_calendar	source_writes	first_write	last_write	producer_write_wait	service_from_first_write
S15_limits_packed_class	0	0	3	0	1	4006	3999	288	1128	0	260	4112	1040	284	357	0	37	20	2016	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	246	83	0	0	288	1	72	0	3999
S15_limits_packed_class	0	0	3	1	0	2111	2104	288	1128	0	260	4112	1040	284	0	0	0	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	0	0	288	1	72	0	2104
S15_limits_packed_class	0	0	3	1	1	4006	3999	288	1128	0	260	4112	1040	284	357	0	37	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	246	83	0	0	288	1	72	0	3999
S15_limits_packed_class	0	0	4	0	0	2185	2178	288	1128	0	260	4112	1040	284	0	0	0	20	2016	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	0	288	1	72	0	2178
S15_limits_packed_class	0	0	4	0	1	4081	4074	288	1128	0	260	4112	1040	284	340	0	26	20	2016	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	252	83	3072	0	288	1	72	0	4074
S15_limits_packed_class	0	0	4	1	0	2185	2178	288	1128	0	260	4112	1040	284	0	0	0	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	0	288	1	72	0	2178
S15_limits_packed_class	0	0	4	1	1	4081	4074	288	1128	0	260	4112	1040	284	340	0	26	20	2016	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	252	83	3072	0	288	1	72	0	4074
S15_limits_packed_class	0	0	5	0	0	2182	2175	288	1128	0	260	4112	1040	284	0	0	0	20	2016	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	0	288	1	72	0	2175
S15_limits_packed_class	0	0	5	0	1	4081	4074	288	1128	0	260	4112	1040	284	338	0	26	20	2016	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	255	83	3072	0	288	1	72	0	4074
S15_limits_packed_class	0	0	5	1	0	2182	2175	288	1128	0	260	4112	1040	284	0	0	0	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	0	288	1	72	0	2175
S15_limits_packed_class	0	0	5	1	1	4081	4074	288	1128	0	260	4112	1040	284	338	0	26	20	2016	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	255	83	3072	0	288	1	72	0	4074
S15_limits_packed_class	0	0	6	0	0	2182	2175	288	1128	0	260	4112	1040	284	0	0	0	20	2016	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	0	288	1	72	0	2175
S15_limits_packed_class	0	0	6	0	1	4081	4074	288	1128	0	260	4112	1040	284	338	0	26	20	2016	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	255	83	3072	0	288	1	72	0	4074
S15_limits_packed_class	0	0	6	1	0	2182	2175	288	1128	0	260	4112	1040	284	0	0	0	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	0	288	1	72	0	2175
S15_limits_packed_class	0	0	6	1	1	4081	4074	288	1128	0	260	4112	1040	284	338	0	26	20	2016	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	255	83	3072	0	288	1	72	0	4074
S15_limits_packed_class	0	0	3	0	0	2119	2112	288	1128	0	260	4112	1040	23	0	0	0	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	0	1	288	1	572	0	2112
S15_limits_packed_class	0	0	3	0	1	4006	3999	288	1128	0	260	4112	1040	6	357	0	37	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	246	83	0	1	288	1	572	0	3999
S15_limits_packed_class	0	0	3	1	0	2119	2112	288	1128	0	260	4112	1040	23	0	0	0	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	0	1	288	1	572	0	2112
S15_limits_packed_class	0	0	3	1	1	4006	3999	288	1128	0	260	4112	1040	6	357	0	37	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	246	83	0	1	288	1	572	0	3999
S15_limits_packed_class	0	0	4	0	0	2119	2112	288	1128	0	260	4112	1040	18	0	0	0	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	1	288	1	572	0	2112
S15_limits_packed_class	0	0	4	0	1	4008	4001	288	1128	0	260	4112	1040	6	345	0	37	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	83	3072	1	288	1	572	0	4001
S15_limits_packed_class	0	0	4	1	0	2119	2112	288	1128	0	260	4112	1040	18	0	0	0	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	1	288	1	572	0	2112
S15_limits_packed_class	0	0	4	1	1	4008	4001	288	1128	0	260	4112	1040	6	345	0	37	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	83	3072	1	288	1	572	0	4001
S15_limits_packed_class	0	0	5	0	0	2119	2112	288	1128	0	260	4112	1040	18	0	0	0	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	1	288	1	572	0	2112
S15_limits_packed_class	0	0	5	0	1	4008	4001	288	1128	0	260	4112	1040	6	345	0	37	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	83	3072	1	288	1	572	0	4001
S15_limits_packed_class	0	0	5	1	0	2119	2112	288	1128	0	260	4112	1040	18	0	0	0	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	1	288	1	572	0	2112
S15_limits_packed_class	0	0	5	1	1	4008	4001	288	1128	0	260	4112	1040	6	345	0	37	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	83	3072	1	288	1	572	0	4001
S15_limits_packed_class	0	0	6	0	0	2119	2112	288	1128	0	260	4112	1040	18	0	0	0	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	1	288	1	572	0	2112
S15_limits_packed_class	0	0	6	0	1	4008	4001	288	1128	0	260	4112	1040	6	345	0	37	20	2016	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	83	3072	1	288	1	572	0	4001
S15_limits_packed_class	0	0	6	1	0	2119	2112	288	1128	0	260	4112	1040	18	0	0	0	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	83	3072	1	288	1	572	0	2112
S15_limits_packed_class	0	0	6	1	1	4008	4001	288	1128	0	260	4112	1040	6	345	0	37	20	2016	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	83	3072	1	288	1	572	0	4001
S15_limits_packed_time	0	1	3	0	0	1971	1964	288	1128	0	260	4112	1040	284	0	0	0	20	1024	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	0	0	288	1	72	0	1964
S15_limits_packed_time	0	1	3	0	1	3857	3850	288	1128	0	260	4112	1040	284	359	0	9	20	1024	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	251	52	0	0	288	1	72	0	3850
S15_limits_packed_time	0	1	3	1	0	1971	1964	288	1128	0	260	4112	1040	284	0	0	0	20	1024	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	0	0	288	1	72	0	1964
S15_limits_packed_time	0	1	3	1	1	3857	3850	288	1128	0	260	4112	1040	284	359	0	9	20	1024	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	251	52	0	0	288	1	72	0	3850
S15_limits_packed_time	0	1	4	0	0	2045	2038	288	1128	0	260	4112	1040	284	0	0	0	20	1024	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	0	288	1	72	0	2038
S15_limits_packed_time	0	1	4	0	1	3932	3925	288	1128	0	260	4112	1040	284	391	0	9	20	1024	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	251	52	3072	0	288	1	72	0	3925
S15_limits_packed_time	0	1	4	1	0	2045	2038	288	1128	0	260	4112	1040	284	0	0	0	20	1024	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	0	288	1	72	0	2038
S15_limits_packed_time	0	1	4	1	1	3932	3925	288	1128	0	260	4112	1040	284	391	0	9	20	1024	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	251	52	3072	0	288	1	72	0	3925
S15_limits_packed_time	0	1	5	0	0	2042	2035	288	1128	0	260	4112	1040	284	0	0	0	20	1024	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	0	288	1	72	0	2035
S15_limits_packed_time	0	1	5	0	1	3932	3925	288	1128	0	260	4112	1040	284	389	0	9	20	1024	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	254	52	3072	0	288	1	72	0	3925
S15_limits_packed_time	0	1	5	1	0	2042	2035	288	1128	0	260	4112	1040	284	0	0	0	20	1024	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	0	288	1	72	0	2035
S15_limits_packed_time	0	1	5	1	1	3932	3925	288	1128	0	260	4112	1040	284	389	0	9	20	1024	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	254	52	3072	0	288	1	72	0	3925
S15_limits_packed_time	0	1	6	0	0	2042	2035	288	1128	0	260	4112	1040	284	0	0	0	20	1024	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	0	288	1	72	0	2035
S15_limits_packed_time	0	1	6	0	1	3932	3925	288	1128	0	260	4112	1040	284	389	0	9	20	1024	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	254	52	3072	0	288	1	72	0	3925
S15_limits_packed_time	0	1	6	1	0	2042	2035	288	1128	0	260	4112	1040	284	0	0	0	20	1024	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	0	288	1	72	0	2035
S15_limits_packed_time	0	1	6	1	1	3932	3925	288	1128	0	260	4112	1040	284	389	0	9	20	1024	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	254	52	3072	0	288	1	72	0	3925
S15_limits_packed_time	0	1	3	0	0	1979	1972	288	1128	0	260	4112	1040	23	0	0	0	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	0	1	288	1	572	0	1972
S15_limits_packed_time	0	1	3	0	1	3857	3850	288	1128	0	260	4112	1040	9	360	0	9	20	1024	2	4	3	2	0	4	100	1028	0	0	2044	129	128	179	178	251	52	0	1	288	1	572	0	3850
S15_limits_packed_time	0	1	3	1	0	1979	1972	288	1128	0	260	4112	1040	23	0	0	0	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	0	1	288	1	572	0	1972
S15_limits_packed_time	0	1	3	1	1	3857	3850	288	1128	0	260	4112	1040	9	360	0	9	20	1024	1	4	3	2	0	4	100	1028	0	0	2044	129	128	179	178	251	52	0	1	288	1	572	0	3850
S15_limits_packed_time	0	1	4	0	0	1979	1972	288	1128	0	260	4112	1040	18	0	0	0	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	1	288	1	572	0	1972
S15_limits_packed_time	0	1	4	0	1	3857	3850	288	1128	0	260	4112	1040	9	361	0	9	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	52	3072	1	288	1	572	0	3850
S15_limits_packed_time	0	1	4	1	0	1979	1972	288	1128	0	260	4112	1040	18	0	0	0	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	1	288	1	572	0	1972
S15_limits_packed_time	0	1	4	1	1	3857	3850	288	1128	0	260	4112	1040	9	361	0	9	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	52	3072	1	288	1	572	0	3850
S15_limits_packed_time	0	1	5	0	0	1979	1972	288	1128	0	260	4112	1040	18	0	0	0	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	1	288	1	572	0	1972
S15_limits_packed_time	0	1	5	0	1	3857	3850	288	1128	0	260	4112	1040	9	361	0	9	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	52	3072	1	288	1	572	0	3850
S15_limits_packed_time	0	1	5	1	0	1979	1972	288	1128	0	260	4112	1040	18	0	0	0	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	1	288	1	572	0	1972
S15_limits_packed_time	0	1	5	1	1	3857	3850	288	1128	0	260	4112	1040	9	361	0	9	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	52	3072	1	288	1	572	0	3850
S15_limits_packed_time	0	1	6	0	0	1979	1972	288	1128	0	260	4112	1040	18	0	0	0	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	1	288	1	572	0	1972
S15_limits_packed_time	0	1	6	0	1	3857	3850	288	1128	0	260	4112	1040	9	361	0	9	20	1024	2	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	52	3072	1	288	1	572	0	3850
S15_limits_packed_time	0	1	6	1	0	1979	1972	288	1128	0	260	4112	1040	18	0	0	0	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	75	52	3072	1	288	1	572	0	1972
S15_limits_packed_time	0	1	6	1	1	3857	3850	288	1128	0	260	4112	1040	9	361	0	9	20	1024	1	4	4	2	0	4	100	1028	0	0	2044	129	128	179	178	247	52	3072	1	288	1	572	0	3850
nonunit_theta_rational_packed_class	0	0	3	0	0	2789	2782	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	0	0	288	1	72	0	2782
nonunit_theta_rational_packed_class	0	0	3	0	1	7083	7076	288	2732	0	664	9212	9212	284	877	0	32	2	2016	2	4	4	4	0	1	100	2632	0	0	440	329	329	379	379	246	83	0	0	288	1	72	0	7076
nonunit_theta_rational_packed_class	0	0	3	1	0	2789	2782	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	0	0	288	1	72	0	2782
nonunit_theta_rational_packed_class	0	0	3	1	1	7083	7076	288	2732	0	664	9212	9212	284	877	0	32	2	2016	2	4	4	4	0	1	100	2632	0	0	440	329	329	379	379	246	83	0	0	288	1	72	0	7076
nonunit_theta_rational_packed_class	0	0	4	0	0	2863	2856	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	0	288	1	72	0	2856
nonunit_theta_rational_packed_class	0	0	4	0	1	7140	7133	288	2732	0	664	9212	9212	284	872	0	41	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	252	83	3072	0	288	1	72	0	7133
nonunit_theta_rational_packed_class	0	0	4	1	0	2863	2856	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	0	288	1	72	0	2856
nonunit_theta_rational_packed_class	0	0	4	1	1	7140	7133	288	2732	0	664	9212	9212	284	872	0	41	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	252	83	3072	0	288	1	72	0	7133
nonunit_theta_rational_packed_class	0	0	5	0	0	2860	2853	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	0	288	1	72	0	2853
nonunit_theta_rational_packed_class	0	0	5	0	1	7140	7133	288	2732	0	664	9212	9212	284	870	0	41	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	255	83	3072	0	288	1	72	0	7133
nonunit_theta_rational_packed_class	0	0	5	1	0	2860	2853	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	0	288	1	72	0	2853
nonunit_theta_rational_packed_class	0	0	5	1	1	7140	7133	288	2732	0	664	9212	9212	284	870	0	41	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	255	83	3072	0	288	1	72	0	7133
nonunit_theta_rational_packed_class	0	0	6	0	0	2860	2853	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	0	288	1	72	0	2853
nonunit_theta_rational_packed_class	0	0	6	0	1	7140	7133	288	2732	0	664	9212	9212	284	870	0	41	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	255	83	3072	0	288	1	72	0	7133
nonunit_theta_rational_packed_class	0	0	6	1	0	2860	2853	288	2732	0	664	9212	9212	284	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	0	288	1	72	0	2853
nonunit_theta_rational_packed_class	0	0	6	1	1	7140	7133	288	2732	0	664	9212	9212	284	870	0	41	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	255	83	3072	0	288	1	72	0	7133
nonunit_theta_rational_packed_class	0	0	3	0	0	2794	2787	288	2732	0	664	9212	9212	18	0	0	0	4	2016	2	4	4	1	0	2	100	2632	0	0	440	329	329	379	379	75	83	0	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	3	0	1	7083	7076	288	2732	0	664	9212	9212	6	877	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	246	83	0	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	3	1	0	2794	2787	288	2732	0	664	9212	9212	18	0	0	0	4	2016	2	4	4	1	0	2	100	2632	0	0	440	329	329	379	379	75	83	0	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	3	1	1	7083	7076	288	2732	0	664	9212	9212	6	877	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	246	83	0	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	4	0	0	2794	2787	288	2732	0	664	9212	9212	11	0	0	0	4	2016	2	4	4	2	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	4	0	1	7083	7076	288	2732	0	664	9212	9212	6	860	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	247	83	3072	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	4	1	0	2794	2787	288	2732	0	664	9212	9212	11	0	0	0	4	2016	2	4	4	2	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	4	1	1	7083	7076	288	2732	0	664	9212	9212	6	860	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	247	83	3072	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	5	0	0	2794	2787	288	2732	0	664	9212	9212	11	0	0	0	4	2016	2	4	4	2	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	5	0	1	7083	7076	288	2732	0	664	9212	9212	6	860	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	247	83	3072	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	5	1	0	2794	2787	288	2732	0	664	9212	9212	11	0	0	0	4	2016	2	4	4	2	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	5	1	1	7083	7076	288	2732	0	664	9212	9212	6	860	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	247	83	3072	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	6	0	0	2794	2787	288	2732	0	664	9212	9212	11	0	0	0	4	2016	2	4	4	2	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	6	0	1	7083	7076	288	2732	0	664	9212	9212	6	860	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	247	83	3072	1	288	1	572	0	7076
nonunit_theta_rational_packed_class	0	0	6	1	0	2794	2787	288	2732	0	664	9212	9212	11	0	0	0	4	2016	2	4	4	2	0	2	100	2632	0	0	440	329	329	379	379	75	83	3072	1	288	1	572	0	2787
nonunit_theta_rational_packed_class	0	0	6	1	1	7083	7076	288	2732	0	664	9212	9212	6	860	0	32	2	2016	2	4	4	2	0	1	100	2632	0	0	440	329	329	379	379	247	83	3072	1	288	1	572	0	7076
nonunit_theta_rational_packed_time	0	1	3	0	0	2663	2656	288	2732	0	664	15792	7920	284	0	0	0	12	1024	2	4	4	4	2	2	100	2632	0	0	440	329	329	379	379	75	52	0	0	288	1	72	0	2656
nonunit_theta_rational_packed_time	0	1	3	0	1	6950	6943	288	2732	0	664	15792	7920	284	883	0	7	14	1024	2	4	4	4	3	0	100	2632	0	0	440	329	329	379	379	251	52	0	0	288	1	72	0	6943
nonunit_theta_rational_packed_time	0	1	3	1	0	2649	2642	288	2732	0	664	15792	7920	284	0	0	0	4	1024	2	4	4	4	0	4	100	2632	0	0	440	329	329	379	379	75	52	0	0	288	1	72	0	2642
nonunit_theta_rational_packed_time	0	1	3	1	1	6935	6928	288	2732	0	664	15792	7920	284	883	0	18	0	1024	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	251	52	0	0	288	1	72	0	6928
nonunit_theta_rational_packed_time	0	1	4	0	0	2737	2730	288	2732	0	664	15792	7920	284	0	0	0	12	1024	2	4	4	4	2	2	100	2632	0	0	440	329	329	379	379	75	52	3072	0	288	1	72	0	2730
nonunit_theta_rational_packed_time	0	1	4	0	1	7046	7039	288	2732	0	664	15792	7920	284	900	0	18	16	1024	2	4	4	4	4	0	100	2632	0	0	440	329	329	379	379	251	52	3072	0	288	1	72	0	7039
nonunit_theta_rational_packed_time	0	1	4	1	0	2723	2716	288	2732	0	664	15792	7920	284	0	0	0	4	1024	2	4	4	4	0	4	100	2632	0	0	440	329	329	379	379	75	52	3072	0	288	1	72	0	2716
nonunit_theta_rational_packed_time	0	1	4	1	1	7028	7021	288	2732	0	664	15792	7920	284	900	0	15	0	1024	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	251	52	3072	0	288	1	72	0	7021
nonunit_theta_rational_packed_time	0	1	5	0	0	2734	2727	288	2732	0	664	15792	7920	284	0	0	0	12	1024	2	4	4	4	2	2	100	2632	0	0	440	329	329	379	379	75	52	3072	0	288	1	72	0	2727
nonunit_theta_rational_packed_time	0	1	5	0	1	7046	7039	288	2732	0	664	15792	7920	284	898	0	18	16	1024	2	4	3	4	4	0	100	2632	0	0	440	329	329	379	379	254	52	3072	0	288	1	72	0	7039
nonunit_theta_rational_packed_time	0	1	5	1	0	2720	2713	288	2732	0	664	15792	7920	284	0	0	0	4	1024	2	4	4	4	0	4	100	2632	0	0	440	329	329	379	379	75	52	3072	0	288	1	72	0	2713
nonunit_theta_rational_packed_time	0	1	5	1	1	7028	7021	288	2732	0	664	15792	7920	284	898	0	15	0	1024	2	4	3	4	0	0	100	2632	0	0	440	329	329	379	379	254	52	3072	0	288	1	72	0	7021
nonunit_theta_rational_packed_time	0	1	6	0	0	2734	2727	288	2732	0	664	15792	7920	284	0	0	0	12	1024	2	4	4	4	2	2	100	2632	0	0	440	329	329	379	379	75	52	3072	0	288	1	72	0	2727
nonunit_theta_rational_packed_time	0	1	6	0	1	7046	7039	288	2732	0	664	15792	7920	284	898	0	18	16	1024	2	4	3	4	4	0	100	2632	0	0	440	329	329	379	379	254	52	3072	0	288	1	72	0	7039
nonunit_theta_rational_packed_time	0	1	6	1	0	2720	2713	288	2732	0	664	15792	7920	284	0	0	0	4	1024	2	4	4	4	0	4	100	2632	0	0	440	329	329	379	379	75	52	3072	0	288	1	72	0	2713
nonunit_theta_rational_packed_time	0	1	6	1	1	7028	7021	288	2732	0	664	15792	7920	284	898	0	15	0	1024	2	4	3	4	0	0	100	2632	0	0	440	329	329	379	379	254	52	3072	0	288	1	72	0	7021
nonunit_theta_rational_packed_time	0	1	3	0	0	2668	2661	288	2732	0	664	15792	7920	18	0	0	0	12	1024	2	4	4	1	2	2	100	2632	0	0	440	329	329	379	379	75	52	0	1	288	1	572	0	2661
nonunit_theta_rational_packed_time	0	1	3	0	1	6950	6943	288	2732	0	664	15792	7920	7	883	0	7	14	1024	2	4	4	2	3	0	100	2632	0	0	440	329	329	379	379	251	52	0	1	288	1	572	0	6943
nonunit_theta_rational_packed_time	0	1	3	1	0	2655	2648	288	2732	0	664	15792	7920	18	0	0	0	4	1024	2	4	4	1	0	4	100	2632	0	0	440	329	329	379	379	75	52	0	1	288	1	572	0	2648
nonunit_theta_rational_packed_time	0	1	3	1	1	6935	6928	288	2732	0	664	15792	7920	7	883	0	18	0	1024	2	4	4	2	0	0	100	2632	0	0	440	329	329	379	379	251	52	0	1	288	1	572	0	6928
nonunit_theta_rational_packed_time	0	1	4	0	0	2668	2661	288	2732	0	664	15792	7920	11	0	0	0	12	1024	2	4	4	2	2	2	100	2632	0	0	440	329	329	379	379	75	52	3072	1	288	1	572	0	2661
nonunit_theta_rational_packed_time	0	1	4	0	1	6950	6943	288	2732	0	664	15792	7920	7	884	0	7	14	1024	2	4	4	2	3	0	100	2632	0	0	440	329	329	379	379	247	52	3072	1	288	1	572	0	6943
nonunit_theta_rational_packed_time	0	1	4	1	0	2655	2648	288	2732	0	664	15792	7920	11	0	0	0	4	1024	2	4	4	2	0	4	100	2632	0	0	440	329	329	379	379	75	52	3072	1	288	1	572	0	2648
nonunit_theta_rational_packed_time	0	1	4	1	1	6935	6928	288	2732	0	664	15792	7920	7	884	0	18	0	1024	2	4	4	2	0	0	100	2632	0	0	440	329	329	379	379	247	52	3072	1	288	1	572	0	6928
nonunit_theta_rational_packed_time	0	1	5	0	0	2668	2661	288	2732	0	664	15792	7920	11	0	0	0	12	1024	2	4	4	2	2	2	100	2632	0	0	440	329	329	379	379	75	52	3072	1	288	1	572	0	2661
nonunit_theta_rational_packed_time	0	1	5	0	1	6950	6943	288	2732	0	664	15792	7920	7	884	0	7	14	1024	2	4	4	2	3	0	100	2632	0	0	440	329	329	379	379	247	52	3072	1	288	1	572	0	6943
nonunit_theta_rational_packed_time	0	1	5	1	0	2655	2648	288	2732	0	664	15792	7920	11	0	0	0	4	1024	2	4	4	2	0	4	100	2632	0	0	440	329	329	379	379	75	52	3072	1	288	1	572	0	2648
nonunit_theta_rational_packed_time	0	1	5	1	1	6935	6928	288	2732	0	664	15792	7920	7	884	0	18	0	1024	2	4	4	2	0	0	100	2632	0	0	440	329	329	379	379	247	52	3072	1	288	1	572	0	6928
nonunit_theta_rational_packed_time	0	1	6	0	0	2668	2661	288	2732	0	664	15792	7920	11	0	0	0	12	1024	2	4	4	2	2	2	100	2632	0	0	440	329	329	379	379	75	52	3072	1	288	1	572	0	2661
nonunit_theta_rational_packed_time	0	1	6	0	1	6950	6943	288	2732	0	664	15792	7920	7	884	0	7	14	1024	2	4	4	2	3	0	100	2632	0	0	440	329	329	379	379	247	52	3072	1	288	1	572	0	6943
nonunit_theta_rational_packed_time	0	1	6	1	0	2655	2648	288	2732	0	664	15792	7920	11	0	0	0	4	1024	2	4	4	2	0	4	100	2632	0	0	440	329	329	379	379	75	52	3072	1	288	1	572	0	2648
